Date,Country,Customer Review,Analysis,Rating
2022-02-21,Greece,"""got it all wrong with 6 hours delay""",Negative,1.0
2022-02-20,United Kingdom,"""could not rebook via BA’s website""",Neutral,2.5
2022-02-19,United Kingdom,"""T5 arrivals lounge was excellent""",Positive,5.0
2022-02-18,United Kingdom,"""minimal leg room in economy""",Neutral,2.5
2022-02-13,United Arab Emirates,"""very disengaged management model""",Neutral,2.5
2022-02-13,United Kingdom,"""BA got everything right""",Neutral,2.5
2022-02-11,United Kingdom,"""Appalling customer service""",Negative,1.0
2022-02-08,United States,"""cabin crews remain the best in the business""",Positive,5.0
2022-02-08,Canada,"""such a nice employee""",Positive,5.0
2022-02-01,United Kingdom,"""think that BA are getting their mojo back again""",Neutral,2.5
2022-01-25,United Kingdom,"""Performance of the flight deck was up to its usual high standard""",Neutral,2.5
2022-01-25,United Kingdom,"""BA has a lot to do to regain its standing""",Neutral,2.5
2022-01-19,United Kingdom,"""Utterly appalling company""",Neutral,2.5
2022-01-12,United Kingdom,"""I said I wanted 20-25% back off my holiday""",Positive,5.0
2022-01-12,South Africa,"""return trip was disappointing""",Negative,1.0
2022-01-10,South Africa,"""staff was very kind and friendly""",Positive,5.0
2022-01-09,United States,"""complete disregard for your passengers""",Negative,1.0
2022-01-09,United Kingdom,"""decline into a sub-par service""",Neutral,2.5
2022-01-09,United States,"""very basic generic airline""",Neutral,2.5
2022-01-07,United Arab Emirates,"""doors cannot close till take off""",Neutral,2.5
2022-01-06,United Kingdom,"""sort ground service at Warsaw Airport""",Negative,1.0
2022-01-06,United Kingdom,"""a pretty poor show by BA""",Neutral,2.5
2022-01-02,United Kingdom,"""seats are a huge improvement""",Positive,5.0
2021-12-30,United States,"""they've yet to respond""",Neutral,2.5
2021-12-29,United Kingdom,"""Very nice return flight with BA""",Positive,5.0
2021-12-28,United Kingdom,"""Overall a very lovely flight""",Positive,5.0
2021-12-27,United Kingdom,"""the legroom was appalling""",Neutral,2.5
2021-12-27,United Kingdom,"""friendly and keen to please""",Positive,5.0
2021-12-24,United Kingdom,"""Food and drinks choices and tastes amazing""",Positive,5.0
2021-12-23,United Arab Emirates,"""BA hang your head in shame""",Negative,1.0
2021-12-20,United Kingdom,"""just used the new Club World""",Neutral,2.5
2021-12-19,United Kingdom,"""waited for my bags for 3 hours""",Neutral,2.5
2021-12-16,United Kingdom,"""certainly make us avoid BA in future""",Neutral,2.5
2021-12-12,Switzerland,"""I am still waiting for an answer""",Neutral,2.5
2021-12-08,United Kingdom,"""BA did nothing to ease the process""",Negative,1.0
2021-12-06,United States,"""I don't even get an apology""",Neutral,2.5
2021-12-02,United Kingdom,"""whole experience was stressful, costly""",Negative,1.0
2021-11-29,United States,"""British Airways had rebooked with Delta""",Neutral,2.5
2021-11-27,United Kingdom,"""British Airways happy to encourage the spread of Covid""",Positive,5.0
2021-11-25,Australia,"""was refused an early check in""",Negative,1.0
2021-11-25,United Kingdom,"""The crew failed to work as a team""",Negative,1.0
2021-11-24,United Kingdom,"""an OK experience with a great cabin crew""",Positive,5.0
2021-11-20,Sweden,"""Crew good, seats very uncomfortable""",Neutral,2.5
2021-11-19,United Kingdom,"""my booked seat is not available""",Neutral,2.5
2021-11-15,United Kingdom,"""penny pinching by BA in club class""",Neutral,2.5
2021-11-15,United Kingdom,"""only just about recommend""",Neutral,2.5
2021-11-14,United States,"""They are so unorganized and slow!""",Neutral,2.5
2021-11-13,United Kingdom,"""Customer service is non existent""",Neutral,2.5
2021-11-13,United Kingdom,"""their customer service is a shambles""",Neutral,2.5
2021-11-10,Ireland,"""Poorly mismanaged services""",Neutral,2.5
2021-11-07,United Kingdom,"""Their customer service is a shambles""",Neutral,2.5
2021-11-06,United Kingdom,"""Good professional crew""",Positive,5.0
2021-10-31,United Kingdom,"""Not dreadful but something for BA to think about""",Negative,1.0
2021-10-29,United Kingdom,"""could not have asked for better service""",Positive,5.0
2021-10-29,United Kingdom,"""BA at its best""",Positive,5.0
2021-10-25,Italy,"""boarding was chaos""",Negative,1.0
2021-10-24,United Kingdom,"""This time it was good value""",Positive,5.0
2021-10-23,United Kingdom,"""nothing bad about food but nothing great either""",Negative,1.0
2021-10-21,United Kingdom,"""Who’d have thought BA could ever make Ryanair look like an attractive option""",Positive,5.0
2021-10-20,United Kingdom,"""it was an absolute delight""",Positive,5.0
2021-10-19,Canada,"""plane was clean and air quality very good""",Positive,5.0
2021-10-18,United Kingdom,"""Overall a very enjoyable flight""",Positive,5.0
2021-10-16,United Kingdom,"""a clear case of BA mis-selling""",Neutral,2.5
2021-10-14,United Kingdom,"""voucher is valid for another two years""",Neutral,2.5
2021-10-07,United Kingdom,"""Check-in was longer than normal""",Neutral,2.5
2021-10-07,United Kingdom,"""Drinks and meal service was efficient""",Positive,5.0
2021-10-06,United Kingdom,"""no response to my emails/messages""",Neutral,2.5
2021-10-05,United Kingdom,"""crew were so unorganised""",Neutral,2.5
2021-10-04,United States,"""impressed with their customer service""",Positive,5.0
2021-10-03,United Kingdom,"""ordinary BA domestic flight""",Neutral,2.5
2021-10-02,United Kingdom,"""our national flag carrier is being comfortably out performed by budget airlines""",Positive,5.0
2021-10-01,United Kingdom,"""got to the hotel and no dinner for us""",Neutral,2.5
2021-09-26,United Kingdom,"""Such indifference and lackadaisical attitude""",Negative,1.0
2021-09-22,United Kingdom,"""Post-COVID lunch remains restricted""",Negative,1.0
2021-09-21,United Kingdom,"""in the air great service""",Positive,5.0
2021-09-21,United Kingdom,"""No check in staff for Economy""",Neutral,2.5
2021-09-13,France,"""No refund for flights cancelled""",Negative,1.0
2021-09-11,Nigeria,"""I wasn't allocated a seat""",Neutral,2.5
2021-09-09,United States,"""stupidity of this whole situation""",Negative,1.0
2021-09-08,United States,"""lost the connecting flight to Tirana""",Negative,1.0
2021-09-07,United States,"""service on the same route is becoming worse""",Negative,1.0
2021-08-27,United Kingdom,"""cancellation two weeks before I was due to travel""",Neutral,2.5
2021-08-26,Russian Federation,"""the most comfortable seats""",Positive,5.0
2021-08-22,United Kingdom,"""value for money here is incredible""",Neutral,2.5
2021-08-19,United Kingdom,"""Food and drinks fine""",Neutral,2.5
2021-08-17,United Kingdom,"""frustrated, upset and disappointed""",Negative,1.0
2021-08-11,Germany,"""piled into the bus and left""",Negative,1.0
2021-08-08,United Kingdom,"""On board staff were good""",Positive,5.0
2021-07-27,Philippines,"""cancelled a flight booked three months ago """,Negative,1.0
2021-07-22,United Kingdom,"""decided to avoid BA from now on""",Negative,1.0
2021-07-20,United Kingdom,"""very slick on board experience""",Neutral,2.5
2021-07-13,United Kingdom,"""Not complete return to old days""",Neutral,2.5
2021-07-09,United Kingdom,"""no refund issued yet""",Neutral,2.5
2021-07-07,Canada,"""asking for upgrades to a best seat""",Positive,5.0
2021-06-27,United States,"""didn't allow us to seat together""",Neutral,2.5
2021-06-22,United States,"""uncomfortable, miserly experience """,Negative,1.0
2021-06-13,United Kingdom,"""Service was a little perfunctory""",Neutral,2.5
2021-06-07,Ghana,"""I am really grateful""",Positive,5.0
2021-05-30,United Kingdom,"""a thoroughly reassuring, coming out of COVID, experience""",Positive,5.0
2021-05-26,South Africa,"""going in circles to avoid issuing any voucher""",Negative,1.0
2021-05-15,United Kingdom,"""Fantastic flight down to Heathrow""",Positive,5.0
2021-04-24,Spain,"""appreciated the COVID measures""",Positive,5.0
2021-04-07,South Africa,"""COVID protocols are not as robust as they should be""",Neutral,2.5
2021-04-01,United Kingdom,"""I would need to call up to rebook""",Neutral,2.5
2021-03-14,United Kingdom,"""had my flight cancelled on 3 occasions""",Negative,1.0
2021-02-21,Canada,"""A poor show with BA""",Negative,1.0
2021-02-20,United Kingdom,"""promised to give me compensation""",Neutral,2.5
2021-02-10,Bulgaria,"""Do not recommend to anyone in Covid restrictions""",Neutral,2.5
2021-02-04,United Kingdom,"""She was an amazing person""",Positive,5.0
2021-01-21,United Kingdom,"""not what you'd expect from a premium product""",Neutral,2.5
2020-12-30,United Kingdom,"""Absolutely disgraceful""",Neutral,2.5
2020-12-27,United Kingdom,"""Good service the whole way""",Positive,5.0
2020-12-25,United Kingdom,"""I do want to thank BA""",Positive,5.0
2020-12-09,United Kingdom,"""passengers with masks below nose""",Neutral,2.5
2020-12-07,United Kingdom,"""happy with product and would use again""",Positive,5.0
2020-12-02,United Kingdom,"""It's not at all child friendly""",Positive,5.0
2020-10-22,United Kingdom,"""my experience with BA was very positive""",Positive,5.0
2020-10-22,Germany,"""refunded my tickets within 2 working days""",Neutral,2.5
2020-10-05,Poland,"""Everything was nice except food""",Positive,5.0
2020-09-23,Poland,"""Everything I expected""",Neutral,2.5
2020-09-18,United Kingdom,"""told that the check-in had closed""",Neutral,2.5
2020-08-27,United States,"""I filed a claim""",Neutral,2.5
2020-08-08,Germany,"""lack of social distancing""",Negative,1.0
2020-08-01,Thailand,"""I was pleasantly surprised""",Positive,5.0
2020-07-31,United Kingdom,"""have to call to redeem the voucher""",Neutral,2.5
2020-07-23,United States,"""Service is non-existent""",Neutral,2.5
2020-07-23,United Kingdom,"""BA has failed completely""",Negative,1.0
2020-06-11,United Kingdom,"""This is appalling business practice!""",Neutral,2.5
2020-06-08,United Kingdom,"""efficient, clean and punctual""",Positive,5.0
2020-06-06,United States,""" Total rip off""",Neutral,2.5
2020-06-04,United States,"""totally ripped off by BA""",Neutral,2.5
2020-05-29,United States,"""tickets should have been refunded""",Neutral,2.5
2020-05-18,United Kingdom,"""unable to offer a full refund""",Neutral,2.5
2020-05-12,United States,"""no refund or voucher""",Neutral,2.5
2020-05-10,Canada,"""withholding my money""",Neutral,2.5
2020-05-01,United Kingdom,"""all about money with them""",Neutral,2.5
2020-04-29,United States,"""arrived 3 hrs 25 mins late""",Neutral,2.5
2020-04-28,United Kingdom,"""it definitely lived up to my expectations""",Positive,5.0
2020-04-27,United Kingdom,"""cabin crew were friendly and professional""",Positive,5.0
2020-04-27,United Kingdom,"""never use this airline again""",Neutral,2.5
2020-04-25,Switzerland,"""avoid BA as much as possible""",Negative,1.0
2020-04-19,United Kingdom,"""trying every trick in the book""",Negative,1.0
2020-04-19,Poland,"""stands out in many areas""",Neutral,2.5
2020-04-11,United Kingdom,"""laptop was left inside the flight""",Negative,1.0
2020-04-04,United Kingdom,"""worst sort of management bureaucracy""",Negative,1.0
2020-04-02,United Kingdom,"""poor customer service""",Negative,1.0
2020-04-02,United Kingdom,"""lies and lack of informatio""",Negative,1.0
2020-04-01,United Kingdom,"""understand the turmoil caused by Covid-19""",Negative,1.0
2020-03-31,United Kingdom,"""A voucher is not sufficient""",Neutral,2.5
2020-03-23,United States,"""use the travel credit by May 2020""",Neutral,2.5
2020-03-22,United Kingdom,"""thank our crew in particular""",Neutral,2.5
2020-03-18,United Kingdom,"""such deceitful practices""",Negative,1.0
2020-03-17,United Kingdom,"""not surprised they are in trouble""",Negative,1.0
2020-03-17,United Kingdom,"""narrow business class facing seats""",Neutral,2.5
2020-03-17,United Kingdom,"""airline needs major overhaul""",Neutral,2.5
2020-03-16,United Kingdom,"""still forcing people to fly to Madrid""",Neutral,2.5
2020-03-14,Argentina,"""unfriendly and inconsiderate to me""",Negative,1.0
2020-03-13,United Kingdom,"""live in a conceited bubble""",Neutral,2.5
2020-03-09,Germany,"""rude staff and service""",Negative,1.0
2020-03-08,United Kingdom,"""BA has really upped their game""",Neutral,2.5
2020-03-06,Hong Kong,"""friendly and helpful""",Positive,5.0
2020-03-05,United Kingdom,"""Very happy with the service""",Positive,5.0
2020-03-05,United Kingdom,"""positive, friendly attitude""",Positive,5.0
2020-03-03,United Kingdom,"""flights to Italy for March, all cancelled""",Negative,1.0
2020-03-03,Australia,"""never use British Airways again""",Neutral,2.5
2020-02-28,United Kingdom,"""Food and drinks are expensive""",Neutral,2.5
2020-02-28,United Kingdom,"""the crew were outstanding""",Positive,5.0
2020-02-26,United Kingdom,"""food is the standout problem""",Negative,1.0
2020-02-24,United States,"""came to me to give me his pillow""",Neutral,2.5
2020-02-23,United States,"""service that needs training""",Neutral,2.5
2020-02-21,United Kingdom,"""packed out seating""",Neutral,2.5
2020-02-15,South Africa,"""require a transit visa""",Neutral,2.5
2020-02-14,United States,"""backward facing seats""",Neutral,2.5
2020-02-14,United Kingdom,"""I want a refund""",Neutral,2.5
2020-02-05,Mexico,"""crew was amazingly kind and lovely""",Positive,5.0
2020-02-04,United Kingdom,"""a good experience with no major complaints""",Neutral,2.5
2020-02-02,Australia,"""Arriving late to board""",Neutral,2.5
2020-02-01,United Kingdom,"""a pathetic premium cabin""",Negative,1.0
2020-01-30,Australia,"""fly this airline again""",Neutral,2.5
2020-01-29,United Kingdom,"""breakfast become rather perfunctory""",Neutral,2.5
2020-01-29,United Kingdom,"""very disappointing service""",Negative,1.0
2020-01-28,Sweden,"""roller coaster of incompetence""",Negative,1.0
2020-01-28,United Kingdom,"""SLOW lounge continues to impress""",Positive,5.0
2020-01-28,Denmark,"""thank you for your service and kindness""",Positive,5.0
2020-01-28,United States,"""more than acceptable service""",Neutral,2.5
2020-01-26,United Kingdom,"""only saving grace was a superb cabin staff""",Positive,5.0
2020-01-25,India,"""the service was good""",Positive,5.0
2020-01-23,United States,"""refund for seat assignments""",Neutral,2.5
2020-01-22,Canada,"""still consider other airlines""",Neutral,2.5
2020-01-21,United Kingdom,"""sleeping was quite impossible""",Neutral,2.5
2020-01-20,France,"""Layout of Boeing 787 cabin is poor""",Negative,1.0
2020-01-20,Singapore,"""luggage was not loaded""",Neutral,2.5
2020-01-20,Poland,"""Everything went like clockwork""",Neutral,2.5
2020-01-18,United Kingdom,"""I would recommend BA""",Neutral,2.5
2020-01-18,United Kingdom,"""never fly BA again""",Neutral,2.5
2020-01-17,United Kingdom,"""need to move with the times""",Neutral,2.5
2020-01-17,United Kingdom,"""offer a kids free zone""",Positive,5.0
2020-01-16,United Kingdom,"""Overall a good flight""",Positive,5.0
2020-01-14,India,"""a very comfortable flight""",Positive,5.0
2020-01-12,United Kingdom,"""my husbands seat was broken""",Neutral,2.5
2020-01-12,United Kingdom,"""My food was bad""",Negative,1.0
2020-01-11,United Kingdom,"""could not fault one aspect of the service""",Negative,1.0
2020-01-11,United Kingdom,"""All in all great service""",Positive,5.0
2020-01-11,United Kingdom,"""disappointed by the service""",Negative,1.0
2020-01-11,United Kingdom,"""Crew very friendly""",Positive,5.0
2020-01-07,Canada,"""my food was inedible""",Neutral,2.5
2020-01-07,United Kingdom,"""staff were incredibly rude and lazy""",Negative,1.0
2020-01-06,Saint Kitts and Nevis,"""job's worth high handed attitude""",Positive,5.0
2020-01-06,United States,"""They have the worst customer service""",Negative,1.0
2020-01-05,United Kingdom,"""BA product is now tired""",Negative,1.0
2020-01-04,United Kingdom,"""no sandwiches left to purchase""",Negative,1.0
2020-01-03,United Kingdom,"""another very good flight""",Positive,5.0
2019-12-30,Greece,"""don't provide free food and drink""",Positive,5.0
2019-12-30,United Kingdom,"""way below expected service""",Neutral,2.5
2019-12-29,Vietnam,"""onboard charity collection is inappropriate""",Positive,5.0
2019-12-27,South Africa,"""staff were so friendly""",Positive,5.0
2019-12-27,Australia,"""comfort and service superb""",Positive,5.0
2019-12-24,United Kingdom,"""good overall experience""",Positive,5.0
2019-12-24,United Kingdom,"""cabin crew were very friendly""",Positive,5.0
2019-12-22,Germany,"""delayed by 20 mins""",Negative,1.0
2019-12-21,United Kingdom,"""middle name was not on her ticket""",Neutral,2.5
2019-12-18,United States,"""charged 4 times for one bag""",Neutral,2.5
2019-12-18,Australia,"""cabin manager did not greet me""",Neutral,2.5
2019-12-16,United States,"""no proof I paid for them""",Negative,1.0
2019-12-15,United Kingdom,"""Awful airline""",Negative,1.0
2019-12-14,United Kingdom,""" Flight is again delayed""",Negative,1.0
2019-12-13,United States,"""This flight was a delight""",Positive,5.0
2019-12-11,United Kingdom,"""we had to print out boarding passes""",Neutral,2.5
2019-12-10,Ireland,"""You get what you pay for""",Negative,1.0
2019-12-08,United Kingdom,"""Awful, rude airline""",Negative,1.0
2019-12-08,Sweden,"""Seats the same as economy""",Neutral,2.5
2019-12-08,United Kingdom,"""we had limited recline seats seats""",Neutral,2.5
2019-12-08,United Kingdom,"""Overall a good flight""",Positive,5.0
2019-12-08,Sweden,"""crew are so friendly""",Positive,5.0
2019-12-08,Sweden,"""excellent with service""",Positive,5.0
2019-12-08,Australia,"""cabin crew where fantastic""",Positive,5.0
2019-12-04,United States,"""utter nightmares""",Neutral,2.5
2019-12-04,United Kingdom,"""the shortage of staff""",Negative,1.0
2019-12-02,Belgium,"""lacks personalized attention""",Negative,1.0
2019-11-28,Norway,"""missed my connecting flight""",Negative,1.0
2019-11-27,Czech Republic,"""said that I need to check my baggage""",Neutral,2.5
2019-11-26,United Kingdom,"""inflight service was distinctly average""",Neutral,2.5
2019-11-25,India,"""delayed due to maintenance""",Negative,1.0
2019-11-24,United Kingdom,"""cabin crew were so kind""",Positive,5.0
2019-11-24,United States,"""Will never fly BA again""",Neutral,2.5
2019-11-20,United Kingdom,"""very disappointed with the service they provide""",Negative,1.0
2019-11-19,Malaysia,"""Surprisingly good flight""",Positive,5.0
2019-11-18,United Kingdom,"""plane was old and cramped""",Negative,1.0
2019-11-18,United Kingdom,"""Movie selection below average""",Neutral,2.5
2019-11-18,Australia,"""What a disappointment of an airline""",Negative,1.0
2019-11-18,United Kingdom,"""I begrudge flying with them""",Neutral,2.5
2019-11-17,Netherlands,"""excellent premium host service""",Positive,5.0
2019-11-16,Ireland,"""a remarkably bad experience""",Negative,1.0
2019-11-16,Australia,"""It used to be a good airline""",Positive,5.0
2019-11-13,United Kingdom,"""left a great deal to be desired""",Positive,5.0
2019-11-13,United Kingdom,"""Food was fairly good both ways""",Positive,5.0
2019-11-12,United Kingdom,"""a very friendly and welcoming crew""",Positive,5.0
2019-11-11,United Kingdom,"""Great service on this flight""",Positive,5.0
2019-11-11,United Kingdom,"""They were friendly, welcoming""",Positive,5.0
2019-11-10,United Kingdom,"""find an alternative airline""",Neutral,2.5
2019-11-10,United Kingdom,"""pleased with all aspects""",Neutral,2.5
2019-11-07,Australia,"""still awaiting a refund""",Neutral,2.5
2019-11-02,United Kingdom,"""loved every minute of the flight""",Positive,5.0
2019-11-02,United Kingdom,"""don’t trust BA with your loved ones""",Positive,5.0
2019-10-31,Canada,"""downgraded to premium economy""",Neutral,2.5
2019-10-31,United States,"""seems they were understaffed""",Neutral,2.5
2019-10-31,United Kingdom,"""offering an ultra low cost service""",Negative,1.0
2019-10-30,United Kingdom,"""Food was fine and service friendly""",Positive,5.0
2019-10-30,Canada,"""Service was fantastic""",Positive,5.0
2019-10-29,United Kingdom,"""check in counter was closed""",Neutral,2.5
2019-10-29,Switzerland,"""no free food nor drink""",Positive,5.0
2019-10-29,United Kingdom,"""we had an excellent flight""",Positive,5.0
2019-10-27,United Kingdom,"""very happy with this short flight""",Positive,5.0
2019-10-27,United Kingdom,"""Worst customer experience""",Negative,1.0
2019-10-26,Germany,"""three hours to get rebooking""",Neutral,2.5
2019-10-25,India,"""an awesome experience""",Positive,5.0
2019-10-25,Switzerland,"""seat are surprisingly comfortable""",Positive,5.0
2019-10-25,United Kingdom,"""clueless staff full of attitude""",Negative,1.0
2019-10-24,United Kingdom,"""Extremely poor communication""",Negative,1.0
2019-10-20,Australia,"""The seat was uncomfortable""",Negative,1.0
2019-10-20,Argentina,"""did not mention it was normal coffee""",Neutral,2.5
2019-10-20,United Kingdom,"""crew were very attentive""",Neutral,2.5
2019-10-19,United States,"""45 minutes before my bag came""",Neutral,2.5
2019-10-16,Jordan,"""comfortable seats""",Positive,5.0
2019-10-16,United Kingdom,"""glorified budget airline""",Positive,5.0
2019-10-16,United States,"""easily the most cramped space I have ever flown""",Neutral,2.5
2019-10-15,Argentina,"""Seats were uncomfortable""",Negative,1.0
2019-10-13,Mexico,"""It’s almost like a low cost""",Neutral,2.5
2019-10-12,United Kingdom,"""Couldn’t ask for more""",Neutral,2.5
2019-10-12,United Kingdom,"""zero feeling of comfort""",Positive,5.0
2019-10-11,United Kingdom,"""they were really good""",Positive,5.0
2019-10-11,South Africa,"""cancelled and rescheduled""",Negative,1.0
2019-10-09,United Kingdom,"""the experience was outstanding""",Positive,5.0
2019-10-09,United States,"""first and definitely last time""",Positive,5.0
2019-10-09,United Kingdom,"""appreciate your excellent service""",Positive,5.0
2019-10-09,United Kingdom,"""one of the worst experiences""",Negative,1.0
2019-10-08,United Kingdom,"""seats on the flight were comfortable""",Positive,5.0
2019-10-08,Canada,"""seats are incredibly uncomfortable""",Negative,1.0
2019-10-07,Malaysia,"""such a pleasant experience""",Positive,5.0
2019-10-06,United Kingdom,"""Another pleasant flight""",Positive,5.0
2019-10-06,United Kingdom,"""Better than I was expecting""",Positive,5.0
2019-10-03,United States,"""zero customer service""",Neutral,2.5
2019-10-02,United Kingdom,"""there is no lounge at Kos""",Neutral,2.5
2019-10-02,United Kingdom,"""Club Europe had no advantages""",Neutral,2.5
2019-10-01,United Kingdom,"""Very enjoyable flight""",Positive,5.0
2019-09-30,United Kingdom,"""No room to move""",Neutral,2.5
2019-09-28,United Kingdom,"""staff wonderful. cheerful, efficient""",Positive,5.0
2019-09-28,United Kingdom,"""it was the most enjoyable flight""",Positive,5.0
2019-09-27,United Kingdom,"""I never received the refund""",Neutral,2.5
2019-09-26,United Kingdom,"""not too bad, all in all""",Negative,1.0
2019-09-26,Italy,"""Delays after delays""",Negative,1.0
2019-09-23,Japan,"""a great flight""",Positive,5.0
2019-09-21,United Kingdom,"""the value was very good""",Positive,5.0
2019-09-19,United Kingdom,"""Abysmal customer services""",Neutral,2.5
2019-09-19,United Kingdom,"""no different to a budget airline""",Neutral,2.5
2019-09-18,United States,"""wanted to change our departure date""",Neutral,2.5
2019-09-17,United States,"""a nightmare""",Neutral,2.5
2019-09-16,United Kingdom,"""lacklustre at best""",Positive,5.0
2019-09-16,United States,"""don’t know which airline is at fault""",Negative,1.0
2019-09-15,United Kingdom,"""decline in the service level""",Neutral,2.5
2019-09-15,United Kingdom,"""suitcase was 4cm oversize""",Neutral,2.5
2019-09-14,United Kingdom,"""Full credit to the crew""",Neutral,2.5
2019-09-13,United Kingdom,"""What an awful plane""",Negative,1.0
2019-09-12,United Kingdom,"""inflight service was top notch""",Neutral,2.5
2019-09-11,United Kingdom,"""Still recommended by me""",Neutral,2.5
2019-09-10,Switzerland,"""a waste of money""",Negative,1.0
2019-09-10,Sweden,"""welcome wasn’t especially friendly""",Positive,5.0
2019-09-08,United Kingdom,"""been upgraded to Club World""",Neutral,2.5
2019-09-07,United Kingdom,"""standards on BA have plummeted""",Neutral,2.5
2019-09-06,United Arab Emirates,"""Good value flight""",Positive,5.0
2019-09-06,United Kingdom,"""not worth the money""",Neutral,2.5
2019-09-04,Australia,"""the food was horrendous""",Negative,1.0
2019-09-04,United States,"""buyer beware""",Neutral,2.5
2019-09-01,United Kingdom,"""a waste of money""",Negative,1.0
2019-08-29,United Kingdom,"""trip has been really smooth""",Neutral,2.5
2019-08-28,Malaysia,"""she looked after me so well""",Neutral,2.5
2019-08-28,United Kingdom,"""feel worthless as a customer""",Negative,1.0
2019-08-26,Taiwan,"""asked them to cancel my ticket""",Negative,1.0
2019-08-25,China,"""Overall, the journey was great""",Positive,5.0
2019-08-24,United States,"""you will not be able to get any help""",Positive,5.0
2019-08-24,United Kingdom,"""They were beyond amazing!""",Positive,5.0
2019-08-23,United States,"""flight was cancelled 3 days in a row""
",Negative,1.0
2019-08-23,Hong Kong,"""service was totally unacceptable""",Negative,1.0
2019-08-22,United Kingdom,"""customer service is increasingly low cost in feel""",Negative,1.0
2019-08-21,United Kingdom,"""crew were very helpful""",Positive,5.0
2019-08-21,Canada,"""Crew on board very friendly and helpful""",Positive,5.0
2019-08-21,United Kingdom,"""crew were welcoming and informative""",Positive,5.0
2019-08-20,United States,"""would do everything to never fly British Airways again""",Neutral,2.5
2019-08-17,United Kingdom,"""aircraft was narrow""",Neutral,2.5
2019-08-15,United Kingdom,"""Excellent customer service""",Positive,5.0
2019-08-14,Hong Kong,"""There is enough legroom2",Neutral,2.5
2019-08-14,United Kingdom,"""will try to avoid this airline""",Negative,1.0
2019-08-13,Australia,"""seats are aging and uncomfortable""",Negative,1.0
2019-08-12,Slovakia,"""the flight was very pleasant""",Positive,5.0
2019-08-11,United Kingdom,"""A shambolic airline""",Neutral,2.5
2019-08-10,Australia,"""Extremely disappointed trip""",Negative,1.0
2019-08-09,United Kingdom,"""Utterly appalling""",Neutral,2.5
2019-08-09,United Kingdom,"""Very tired and disappointed""",Negative,1.0
2019-08-09,United Kingdom,"""awful experience from beginning to end""",Negative,1.0
2019-08-09,United Kingdom,"""a below average service""",Neutral,2.5
2019-08-08,United Kingdom,"""they managed to cut more costs""",Negative,1.0
2019-08-07,United Kingdom,"""time for some heads to roll""",Neutral,2.5
2019-08-06,United Kingdom,"""Trip was basic""",Neutral,2.5
2019-08-02,United Kingdom,"""split all family quite far away apart""",Neutral,2.5
2019-08-02,United Kingdom,"""Staff  not in high standards""",Neutral,2.5
2019-08-02,United Kingdom,"""pretty good, despite the delay""",Positive,5.0
2019-08-02,Kuwait,"""due to the delay I had to miss it""",Negative,1.0
2019-08-01,United Kingdom,"""made memorable by air hostess""",Neutral,2.5
2019-08-01,Hong Kong,"""seat is quite comfortable.""",Positive,5.0
2019-07-31,United Kingdom,"""What a useless organisation""",Negative,1.0
2019-07-31,United Kingdom,"""are staff preparing to go on strike""",Negative,1.0
2019-07-30,United Kingdom,"""777 aircraft is looking old""",Neutral,2.5
2019-07-30,South Africa,"""Thank you so much!""",Neutral,2.5
2019-07-30,United Kingdom,"""Noisy cabin, tiny screens""",Negative,1.0
2019-07-29,United States,"""worst business class experience""",Negative,1.0
2019-07-29,Thailand,"""flight has improved my opinion on British Airways""",Positive,5.0
2019-07-28,United Kingdom,"""seat comfort has been sacrificed""",Neutral,2.5
2019-07-27,United Kingdom,"""delayed by 3 hours""",Negative,1.0
2019-07-24,United Arab Emirates,"""professional and very friendly""",Positive,5.0
2019-07-21,Israel,"""staff were helpful and friendly""",Positive,5.0
2019-07-20,New Zealand,"""sent to the wrong baggage drop""
",Negative,1.0
2019-07-18,Belgium,"""team was very friendly""",Positive,5.0
2019-07-16,Australia,"""The meal was inedible""",Neutral,2.5
2019-07-15,United Kingdom,"""no apologies from the staff""",Neutral,2.5
2019-07-14,United Kingdom,"""don’t waste your money on an overnight flight""",Negative,1.0
2019-07-13,Australia,"""Meal service had no choice""",Neutral,2.5
2019-07-12,United Kingdom,"""changed to late evening arrival""",Neutral,2.5
2019-07-10,Canada,"""nothing left of business class""",Neutral,2.5
2019-07-10,United States,"""would not help compensate\2",Positive,5.0
2019-07-08,United Kingdom,"""flight dispatcher closed the flight""",Neutral,2.5
2019-07-07,United Kingdom,"""Complete confusion""",Negative,1.0
2019-07-06,United Kingdom,"""I asked to be put in a hotel""",Neutral,2.5
2019-07-05,United Kingdom,"""Staff on both flights fine""",Neutral,2.5
2019-07-04,United Kingdom,"""last we saw of the crew for 4 hours""",Neutral,2.5
2019-07-02,United Kingdom,"""outstanding courtesy and service""",Positive,5.0
2019-07-02,Spain,"""last ever trip on BA""",Neutral,2.5
2019-07-01,United Kingdom,"""went above and beyond for me""",Neutral,2.5
2019-06-30,Germany,"""delayed by over 3hrs""",Negative,1.0
2019-06-29,United States,"""a positive experience""",Positive,5.0
2019-06-28,United Kingdom,"""staff went above and beyond""",Neutral,2.5
2019-06-27,United Kingdom,"""10/10 for this flight""",Neutral,2.5
2019-06-27,United Kingdom,"""a very enjoyable trip""",Positive,5.0
2019-06-26,United Kingdom,"""Outbound flight was fine""",Neutral,2.5
2019-06-26,United Kingdom,"""all in all decent flights""",Neutral,2.5
