Date,Country,Customer Review,Analysis,Rating
2020-04-29,United Kingdom,"""refund request has been cancelled""",Negative,1.0
2020-04-25,Australia,"""left stranded in Phuket""",Neutral,2.5
2020-04-23,Germany,"""don’t want to refund us""",Neutral,2.5
2020-04-20,United Kingdom,"""They left everyone stranded""",Negative,1.0
2020-04-18,Australia,"""refund will be done within 90 days""",Neutral,2.5
2020-04-14,United Kingdom,"""never fly with Emirates again""",Neutral,2.5
2020-04-13,United States,"""Emirates has failed to live up to it’s Customer expectation""",Negative,1.0
2020-04-09,India,"""travel agent refusing to provide refund.""",Negative,1.0
2020-04-09,Switzerland,"""Flight delayed for several hours""",Negative,1.0
2020-04-08,Bahrain,"""charge me for cancellation?""",Neutral,2.5
2020-04-06,Switzerland,"""did not have any food on board""",Neutral,2.5
2020-04-03,United Kingdom,"""cancelled all of their flights""",Negative,1.0
2020-04-02,Czech Republic,"""the most horrific flight""",Negative,1.0
2020-04-01,Australia,"""would not refund over half my fare""",Neutral,2.5
2020-03-28,United Kingdom,"""7 day policy for making claims""",Neutral,2.5
2020-03-27,Russian Federation,"""No money refund, only voucher""",Neutral,2.5
2020-03-26,Switzerland,"""no e-mail from Cheaptickets""",Neutral,2.5
2020-03-26,Australia,"""I was expecting full refund""",Neutral,2.5
2020-03-25,United States,"""can charge cancellation fees""",Neutral,2.5
2020-03-25,United Kingdom,"""Thank you Emirates!""",Neutral,2.5
2020-03-24,Australia,"""Thank you Emirates""",Neutral,2.5
2020-03-23,Australia,"""trying for 5 days straight""",Neutral,2.5
2020-03-22,Germany,"""Never again Emirates!""",Neutral,2.5
2020-03-22,Netherlands,"""uncaring, irresponsible""",Negative,1.0
2020-03-21,United Kingdom,"""very disappointed with the service""",Negative,1.0
2020-03-20,United Kingdom,"""food could have been better""",Positive,5.0
2020-03-18,United Kingdom,"""Trying to contact Emirates""",Neutral,2.5
2020-03-18,Malaysia,"""Worst customer service""",Negative,1.0
2020-03-17,Bahrain,"""charge us with penalty for refund""",Negative,1.0
2020-03-17,Singapore,"""Customer service is beyond horrific""",Negative,1.0
2020-03-11,United Kingdom,"""Not impressed with the service""",Positive,5.0
2020-03-10,United Kingdom,"""service has gone downhill""",Neutral,2.5
2020-03-08,United Kingdom,"""family-friendly service""",Positive,5.0
2020-03-07,Netherlands,"""decided not to fly Emirates""",Neutral,2.5
2020-03-07,Australia,"""staff all miserable and not helpful""",Negative,1.0
2020-03-06,United States,"""A380 ride is the best""",Positive,5.0
2020-03-03,United Kingdom,"""only had black or green tea""",Neutral,2.5
2020-03-02,United Arab Emirates,"""totally careless about frequent flyer""",Negative,1.0
2020-02-27,United Kingdom,"""treat special meal as a nuisance""",Positive,5.0
2020-02-27,United Kingdom,"""Emirates used to be a cut above""",Negative,1.0
2020-02-24,United States,"""current dated lie-flat seat""",Neutral,2.5
2020-02-23,United States,"""Not good enough""",Positive,5.0
2020-02-16,Singapore,"""Emirates is way overpriced for what you actually get""",Neutral,2.5
2020-02-12,United Kingdom,"""found the seats very comfortable""",Positive,5.0
2020-02-11,United States,"""2 extremely late flights""",Neutral,2.5
2020-02-08,United Kingdom,"""opportunity to experience A380""",Positive,5.0
2020-02-08,Australia,"""I will never fly with them again""",Neutral,2.5
2020-02-08,India,"""good service, food and punctuality""",Positive,5.0
2020-02-07,South Africa,"""special meal quality is very poor""",Negative,1.0
2020-02-07,India,"""disappointed with their service""",Negative,1.0
2020-02-07,United Kingdom,"""It surpassed my needs and expectations""",Neutral,2.5
2020-02-04,United Kingdom,"""Emirates refused any hospitality or compensation""",Negative,1.0
2020-02-04,Singapore,"""the service standard has depreciated so much""",Neutral,2.5
2020-02-03,United Kingdom,"""service is now very poor""",Negative,1.0
2020-02-03,United Kingdom,"""treat the customers really badly""",Negative,1.0
2020-02-03,Pakistan,"""So disappointed""",Negative,1.0
2020-02-01,New Zealand,"""We were really disappointed""",Negative,1.0
2020-01-31,United States,"""We felt like we were economy class passenger""",Neutral,2.5
2020-01-29,United Kingdom,"""cabin crew were excellent""",Positive,5.0
2020-01-29,South Africa,"""still rate Qatar Airways top""",Neutral,2.5
2020-01-26,United States,"""Fantastic service""",Positive,5.0
2020-01-26,Germany,"""Staff were not so welcoming """,Positive,5.0
2020-01-25,Netherlands,"""simply unacceptable""",Negative,1.0
2020-01-24,United States,"""completely awful experience""",Negative,1.0
2020-01-24,Australia,"""staff were all so friendly""",Positive,5.0
2020-01-24,United Kingdom,"""received excellent service""",Positive,5.0
2020-01-23,Singapore,"""left us so disappointed""",Negative,1.0
2020-01-23,United Kingdom,"""frustrating and sorry affair""",Negative,1.0
2020-01-22,Hong Kong,"""best entertainment system on board for sure""",Positive,5.0
2020-01-22,Hong Kong,"""Service is slow and disorganized""",Neutral,2.5
2020-01-17,Hong Kong,"""tickets were relatively cheap""",Neutral,2.5
2020-01-15,Mexico,"""been a terrible disappointment""",Negative,1.0
2020-01-15,South Africa,"""avoid using their services""",Negative,1.0
2020-01-13,Hong Kong,"""Everything very good""",Positive,5.0
2020-01-12,United Arab Emirates,"""misleading and frustrating""",Negative,1.0
2020-01-11,Australia,"""My seat did not recline""",Neutral,2.5
2020-01-11,Greece,"""irresponsible on the inside""",Negative,1.0
2020-01-10,Portugal,"""Seriously disappointing""",Negative,1.0
2020-01-09,Singapore,"""I regret selecting Emirates""",Negative,1.0
2020-01-07,Malaysia,"""have cost-cutting strategy""",Negative,1.0
2020-01-06,Australia,"""definitely fly Emirates again""",Positive,5.0
2020-01-02,New Zealand,"""A380 is better than the A350""",Neutral,2.5
2020-01-02,United Arab Emirates,"""good experience with them""",Positive,5.0
2020-01-02,Belgium,"""service was outstanding""",Positive,5.0
2020-01-01,Australia,"""staff were dismissive and rude""",Negative,1.0
2020-01-01,Belgium,""" Emirates is sliding down a bit""",Neutral,2.5
2020-01-01,South Africa,"""a terrible flight""",Negative,1.0
2019-12-31,United Arab Emirates,"""carry own food""",Neutral,2.5
2019-12-29,United Arab Emirates,"""reasonable to ask for rather more""",Neutral,2.5
2019-12-27,United Kingdom,"""lot of cost-cutting at play""",Neutral,2.5
2019-12-27,Australia,"""Emirates need to lift their game""",Neutral,2.5
2019-12-27,Australia,"""nice flight, I would not rush back""",Positive,5.0
2019-12-23,Germany,"""incredible meals""",Neutral,2.5
2019-12-19,United States,"""left a positive impression""",Positive,5.0
2019-12-18,United Kingdom,"""one of the best airlines I've flown with""",Positive,5.0
2019-12-18,United Kingdom,"""not eligible for hotel stay""",Neutral,2.5
2019-12-17,United States,"""truly the worst airline""",Negative,1.0
2019-12-16,United States,"""really gone down the drain""",Neutral,2.5
2019-12-13,Italy,"""staff is always impeccable""",Neutral,2.5
2019-12-10,Australia,"""clean aircraft, good legroom""",Positive,5.0
2019-12-10,Canada,"""I am extremely disappointed""",Negative,1.0
2019-12-09,United Arab Emirates,"""approach to ignoring the delay""",Negative,1.0
2019-12-08,Singapore,"""Please avoid this airline""",Neutral,2.5
2019-12-06,Hong Kong,"""said my luggage was too heavy""",Neutral,2.5
2019-12-06,Hong Kong,"""No staff is helping me""",Positive,5.0
2019-12-05,United Arab Emirates,"""toilets in a dreadful condition""",Negative,1.0
2019-12-04,Singapore,"""one of the worse airlines""",Negative,1.0
2019-12-02,United Kingdom,"""was sorely disappointed""",Negative,1.0
2019-12-01,Sweden,"""2x3x2 seating in business class""",Neutral,2.5
2019-11-28,United Kingdom,"""the service is lacking""",Negative,1.0
2019-11-24,United Arab Emirates,"""staff really negative attitude""",Negative,1.0
2019-11-23,Malaysia,"""Emirates was amazing""",Positive,5.0
2019-11-13,United Kingdom,"""enough to spoil a holiday""",Positive,5.0
2019-11-11,United States,"""The food was good""",Positive,5.0
2019-11-11,New Zealand,"""they got us home safely""",Positive,5.0
2019-11-10,Australia,"""one weak link staff member""",Negative,1.0
2019-11-10,United Kingdom,"""attentive and professional""",Neutral,2.5
2019-11-10,United States,"""Just a terrible service""",Negative,1.0
2019-11-08,Nepal,"""felt we'd been tricked by Emirates""",Negative,1.0
2019-11-05,United States,"""I was now late for my flight""",Neutral,2.5
2019-11-05,Australia,"""service is terrible""",Negative,1.0
2019-11-03,United States,"""filled my carry-on""",Neutral,2.5
2019-11-01,United Kingdom,"""Thank you for a pleasant flight""",Positive,5.0
2019-11-01,Kuwait,"""restricts seat selection""",Negative,1.0
2019-10-26,United Kingdom,"""provided fantastic service""",Positive,5.0
2019-10-24,Saudi Arabia,"""no priority boarding for families""",Neutral,2.5
2019-10-22,Canada,"""very grateful to the crew """,Positive,5.0
2019-10-22,United Kingdom,"""decline in cabin standards""",Neutral,2.5
2019-10-21,United States,"""hidden terms and conditions""",Neutral,2.5
2019-10-21,United Kingdom,"""customer care doesn’t reply""",Positive,5.0
2019-10-21,United Kingdom,"""The service was a farce""",Negative,1.0
2019-10-21,United Kingdom,"""Don't wake sleeping passengers""",Neutral,2.5
2019-10-20,United States,"""had a terrible experience""",Negative,1.0
2019-10-16,Australia,"""need to re-train cabin crew""",Neutral,2.5
2019-10-16,United Kingdom,"""never fly with Emirates again""",Neutral,2.5
2019-10-16,Singapore,"""Customer service is simply non-existent""",Neutral,2.5
2019-10-16,United States,"""seats are so tight""",Neutral,2.5
2019-10-16,Australia,"""a nightmarish experience""",Neutral,2.5
2019-10-16,Greece,"""seats were pretty comfortable""",Positive,5.0
2019-10-14,United Kingdom,"""less legroom than a standard seat""",Neutral,2.5
2019-10-14,France,"""run away from this company""",Neutral,2.5
2019-10-13,United Kingdom,"""quality of Emirates has plummeted""",Neutral,2.5
2019-10-13,Denmark,"""very pleasantly surprised""",Positive,5.0
2019-10-11,Australia,"""surprised to be upgraded""",Neutral,2.5
2019-10-10,Germany,"""not what I expect from a Premium Product""",Neutral,2.5
2019-10-08,United Kingdom,"""fabulous hospitality""",Positive,5.0
2019-10-07,United Arab Emirates,"""paying for the upgrade on-board""",Negative,1.0
2019-10-04,United States,"""Very cheap food""",Neutral,2.5
2019-10-04,India,"""Very very bad experience""",Negative,1.0
2019-10-03,Australia,"""did not get seats we paid for""",Negative,1.0
2019-10-02,Australia,"""flight attendants rude""",Negative,1.0
2019-10-01,Oman,"""condescending and unhelpful""",Neutral,2.5
2019-09-27,United Arab Emirates,"""very poor customer service""",Negative,1.0
2019-09-27,Pakistan,"""we were denied to carry 70kg""",Negative,1.0
2019-09-27,United Arab Emirates,"""staff behaved like trainees""",Neutral,2.5
2019-09-26,South Africa,"""gluten and dairy intolerant""",Neutral,2.5
2019-09-25,South Africa,"""Very good flights overall""",Positive,5.0
2019-09-25,United Kingdom,"""Our baggage arrived soaking wet""",Neutral,2.5
2019-09-25,Australia,"""surly and often just plain rude""",Negative,1.0
2019-09-23,United Kingdom,"""Everything good""",Positive,5.0
2019-09-23,Australia,"""all PR and no substance""",Neutral,2.5
2019-09-21,Australia,"""unhappy about the job""",Negative,1.0
2019-09-16,United States,"""extremely poor inflight service""",Negative,1.0
2019-09-12,Poland,"""free upgrade to business class""",Positive,5.0
2019-09-05,United Arab Emirates,"""seat should not have been allocated""",Neutral,2.5
2019-09-05,France,"""I missed my flight""",Negative,1.0
2019-09-03,Australia,"""claim was subsequently rejected""",Negative,1.0
2019-08-29,United Kingdom,"""have to display my displeasure""",Neutral,2.5
2019-08-27,Canada,"""airline which differentiate customers""",Neutral,2.5
2019-08-25,Thailand,"""rarely had anything other than an excellent flight""",Negative,1.0
2019-08-23,United Kingdom,"""disappointed in this plane and service""",Negative,1.0
2019-08-22,United Arab Emirates,"""the seat was damaged""",Negative,1.0
2019-08-19,United Arab Emirates,"""Emirates provides a very shabby experience""",Neutral,2.5
2019-08-18,Czech Republic,"""the seats were way too narrow""",Neutral,2.5
2019-08-17,United States,"""callous attitude""",Neutral,2.5
2019-08-16,Australia,"""not much positive to say""",Positive,5.0
2019-08-14,Sri Lanka,"""a displeasing attitude""",Neutral,2.5
2019-08-13,Singapore,"""Very disappointed""",Negative,1.0
2019-08-12,Sri Lanka,"""venture of cost cutting""",Negative,1.0
2019-08-10,Australia,"""they were truly unhelpful""",Positive,5.0
2019-08-10,Australia,"""disappointed with level of service""",Negative,1.0
2019-08-07,United States,"""a 22-hour nightmare for us""",Neutral,2.5
2019-08-04,United States,"""poor cabin service in economy""",Negative,1.0
2019-08-01,United States,"""she was being rude to me""",Negative,1.0
2019-07-24,Ireland,"""cabin service was generally lousy""",Negative,1.0
2019-07-23,New Zealand,"""enjoyed the flight experience""",Positive,5.0
2019-07-22,United States,"""did not get sleep at all""",Neutral,2.5
2019-07-20,Singapore,"""The seat was so uncomfortable""",Negative,1.0
2019-07-18,Singapore,"""Overall it is a mixed bag""",Neutral,2.5
2019-07-17,Italy,"""strongly recommend it""",Positive,5.0
2019-07-13,Thailand,"""luxury low-cost carrier""",Negative,1.0
2019-07-08,Kuwait,"""Emirates should really rethink boarding times""",Neutral,2.5
2019-07-05,Canada,"""Pay for the excess baggage $100""",Negative,1.0
2019-07-04,Australia,"""The worst cabin service""",Negative,1.0
2019-07-03,Australia,"""was very disappointed""",Negative,1.0
2019-07-02,United Kingdom,"""impressed with every aspect""",Positive,5.0
2019-06-28,Australia,"""a long but pleasant flight""",Positive,5.0
2019-06-27,Austria,"""friendly Flight attendant""",Positive,5.0
2019-06-27,Australia,"""the staff are very friendly""",Positive,5.0
2019-06-24,Belgium,"""twice upgraded to First""",Neutral,2.5
2019-06-20,United Arab Emirates,"""The most over rated airline""",Neutral,2.5
2019-06-20,United Arab Emirates,"""lack of professionalism""",Negative,1.0
2019-06-19,United Arab Emirates,"""whole trip was fine""",Neutral,2.5
2019-06-17,Singapore,"""Staff are generally rude""",Negative,1.0
2019-06-16,Vietnam,"""food was a complete let down""",Neutral,2.5
2019-06-10,United States,"""helped me out flawlessly""",Positive,5.0
2019-06-10,Australia,"""Emirates has lost its edge""",Negative,1.0
2019-06-06,Italy,"""not worth its fame""",Positive,5.0
2019-06-05,United Arab Emirates,"""deny serving the food""",Negative,1.0
2019-06-04,Italy,"""A380 is top notch""",Neutral,2.5
2019-06-04,United Kingdom,"""lack of service from crew""",Negative,1.0
2019-05-31,United Kingdom,"""onboard food is below par""",Neutral,2.5
2019-05-31,Philippines,"""No service/bad service continued""",Negative,1.0
2019-05-31,Poland,"""not fly this airline any more""",Neutral,2.5
2019-05-30,United States,"""never offered kid friendly items""",Negative,1.0
2019-05-30,Panama,"""I regret flying with Emirates""",Negative,1.0
2019-05-29,Thailand,"""Trip was relatively nice""",Positive,5.0
2019-05-25,Hong Kong,"""must check in 1 hour before takeoff""",Neutral,2.5
2019-05-22,Thailand,"""a top notch experience""",Neutral,2.5
2019-05-19,United Kingdom,"""can really see cost cutting""",Negative,1.0
2019-05-16,Czech Republic,"""disappointed about the quality""",Negative,1.0
2019-05-16,United Arab Emirates,"""improve services to Indian routes""",Positive,5.0
2019-05-16,United States,"""last time travelling with Emirates""",Neutral,2.5
2019-05-15,Australia,"""seat comfort was not good""
",Positive,5.0
2019-05-12,United Arab Emirates,"""the biggest disappointment was the food""",Negative,1.0
2019-05-12,India,"""Inattentive cabin crew""",Neutral,2.5
2019-05-12,United Kingdom,"""this flight was disgusting""",Negative,1.0
2019-05-10,United Kingdom,"""very, average service""",Neutral,2.5
2019-05-10,United Kingdom,"""was fairly pleasant on board""",Positive,5.0
2019-05-06,Norway,"""never fly with them again""",Neutral,2.5
2019-05-03,United Kingdom,"""was upgraded to business""",Neutral,2.5
2019-05-02,United Arab Emirates,"""horrific customer service""",Negative,1.0
2019-05-01,Hong Kong,"""it was terrible""",Negative,1.0
2019-04-30,New Zealand,"""worst flying experience""",Negative,1.0
2019-04-30,Kuwait,"""second choice after Qatar""",Neutral,2.5
2019-04-30,United Kingdom,"""best decision we made""",Positive,5.0
2019-04-27,Thailand,"""✅ Trip Verified |  """,Neutral,2.5
2019-04-26,Germany,"""accommodating to my needs""",Neutral,2.5
2019-04-25,United Kingdom,"""Flight back not so good.""",Positive,5.0
2019-04-24,Hungary,"""went well and smooth""",Neutral,2.5
2019-04-23,United Arab Emirates,"""decline of the service""",Neutral,2.5
2019-04-21,Italy,"""a real 4 star airline""",Neutral,2.5
2019-04-21,United Kingdom,"""airline has gone severely downhill""",Negative,1.0
2019-04-19,Singapore,"""a total nightmare""",Neutral,2.5
2019-04-18,United Kingdom,"""does not get a recommendation""",Neutral,2.5
2019-04-17,United Arab Emirates,"""service was very poor""",Negative,1.0
2019-04-14,Australia,"""seats low quality and grubby""",Negative,1.0
2019-04-12,Australia,"""had a fantastic flight""",Positive,5.0
2019-04-10,United Arab Emirates,"""the worst flight I ever had with EK""",Negative,1.0
2019-04-10,United States,"""it has been a nightmare""",Neutral,2.5
2019-04-10,United States,"""exceeded my expectation""",Neutral,2.5
2019-04-09,Portugal,"""Emirates is cost cutting""",Negative,1.0
2019-04-09,United Kingdom,"""Emirates is vastly overrated""",Neutral,2.5
2019-04-09,United Kingdom,"""flight was unremarkable""",Neutral,2.5
2019-04-08,Norway,"""choose an another airline""",Neutral,2.5
2019-04-08,Norway,"""I expected something more""",Neutral,2.5
2019-04-05,Lebanon,"""Terrible customer service""",Negative,1.0
2019-04-04,United Kingdom,""" Such a terrible service.""",Negative,1.0
2019-04-02,United States,"""Very bad customer service""",Negative,1.0
2019-03-30,Kazakhstan,"""display different info""",Neutral,2.5
2019-03-25,United States,"""like they cut costs severely""",Negative,1.0
2019-03-22,India,"""Attendants welcomed us""",Positive,5.0
2019-03-21,Canada,"""I would never fly with Emirates again""",Neutral,2.5
2019-03-20,United Kingdom,"""Really poor show""",Negative,1.0
2019-03-18,United Kingdom,"""seems to have cut costs""",Negative,1.0
2019-03-18,Malaysia,"""would still recommend""",Neutral,2.5
2019-03-18,United Kingdom,"""penalizing its most loyal customers""",Positive,5.0
2019-03-13,United States,"""never fly Emirates again""",Neutral,2.5
2019-03-13,United Kingdom,"""experienced the worst service""",Negative,1.0
2019-03-11,United Kingdom,"""cutbacks and poor service""",Negative,1.0
2019-03-10,United Kingdom,"""good service until lunch""",Positive,5.0
2019-03-09,Germany,"""a great flight with Emirates""",Positive,5.0
2019-03-07,United Kingdom,"""upgraded to business""",Neutral,2.5
2019-03-07,United Arab Emirates,"""spend $600+ for the fee""",Neutral,2.5
2019-03-06,Germany,"""We had an exceptional flight""",Neutral,2.5
2019-03-06,Australia,"""avoid Dubai airport""",Negative,1.0
2019-03-05,South Africa,"""food offered on this flight gets a 10/10""",Neutral,2.5
2019-03-05,United States,"""service is declining""",Neutral,2.5
2019-03-05,United States,"""been incredibly disappointing""",Negative,1.0
2019-03-04,Switzerland,"""I was very disappointed""",Negative,1.0
2019-03-03,Pakistan,"""I had worst experience""",Negative,1.0
2019-03-01,Saudi Arabia,"""worse airline experience""",Negative,1.0
2019-03-01,Hong Kong,"""I am very disappointed""",Negative,1.0
2019-02-28,United Kingdom,"""Inflight service was so poor""",Negative,1.0
2019-02-26,Germany,"""fly with Emirates again""",Neutral,2.5
2019-02-25,United States,"""pay twice for overweight baggage""",Negative,1.0
2019-02-25,Austria,"""worst I have ever experienced""",Negative,1.0
2019-02-24,Australia,"""had to miss my first flight""",Negative,1.0
2019-02-23,Switzerland,"""want to fly Emirates again""",Neutral,2.5
2019-02-23,United Kingdom,"""lost its great service reputation""",Neutral,2.5
2019-02-23,United Kingdom,"""individual did amazing job""",Positive,5.0
2019-02-20,United Kingdom,"""service levels were atrocious and disinterested""",Neutral,2.5
2019-02-19,Bahrain,"""crew stoic, tired looking""",Neutral,2.5
2019-02-19,United Kingdom,"""not use this service again""",Neutral,2.5
2019-02-17,New Zealand,"""Service could be improved""",Positive,5.0
2019-02-13,Egypt,"""asking me to get my seat straight""",Neutral,2.5
2019-02-12,United Kingdom,"""Staff not interested""",Positive,5.0
2019-02-11,United Arab Emirates,"""one of the world's best airlines""",Positive,5.0
2019-02-10,Kuwait,"""luggage came much later""",Neutral,2.5
2019-02-10,Maldives,"""such a disappointment""",Negative,1.0
2019-02-10,India,"""service was not up to the mark""",Neutral,2.5
2019-02-10,United States,"""never want to fly Emirates again""",Negative,1.0
2019-02-08,Germany,"""punctual and reliable service""",Neutral,2.5
2019-02-06,United Kingdom,"""service is now a huge let down""",Neutral,2.5
2019-02-05,Australia,"""A one time leader has slipped""",Neutral,2.5
2019-02-05,Australia,"""gets away with sloppy standards""",Neutral,2.5
2019-02-04,Belgium,"""worst customer service""",Negative,1.0
2019-02-03,United States,"""service has gone done""",Neutral,2.5
2019-02-01,United States,"""dreading my return trip""",Negative,1.0
2019-01-31,United Kingdom,"""quality has fallen down""",Neutral,2.5
2019-01-30,Australia,"""superior customer care skills""",Positive,5.0
2019-01-30,United States,"""I was really disappointed""",Negative,1.0
2019-01-29,United Arab Emirates,"""clearly being rude""",Negative,1.0
2019-01-28,Australia,"""they re-selected the seating""",Neutral,2.5
2019-01-27,Australia,"""reputation is starting to fade""",Neutral,2.5
2019-01-26,New Zealand,"""would not move my seat""",Neutral,2.5
2019-01-22,Italy,"""didn't clean the toilet""",Positive,5.0
2019-01-22,Germany,"""Very disappointing""",Negative,1.0
2019-01-15,South Africa,"""good fare for this return ticket""",Positive,5.0
2019-01-14,United Arab Emirates,"""I was very disappointed""",Negative,1.0
2019-01-14,United Kingdom,"""Absolutely rubbish flight""",Neutral,2.5
2019-01-14,United Kingdom,"""Budget long haul airline""",Neutral,2.5
2019-01-14,Estonia,"""Ground service 1-star""",Neutral,2.5
2019-01-11,Poland,"""service good but average""",Positive,5.0
2019-01-10,United Kingdom,"""flights were problem free""",Neutral,2.5
2019-01-08,Singapore,"""a budget flight experience""",Neutral,2.5
2019-01-08,Taiwan,"""Lots of entertainment on board""",Positive,5.0
2019-01-06,United Kingdom,"""an excellent experience""",Positive,5.0
2019-01-06,Malta,""" reserve meals 48 hours in advance""",Neutral,2.5
2019-01-04,Thailand,"""will recommend A380 only""",Neutral,2.5
2019-01-03,Ireland,"""30 dollars to add characters to my name""",Neutral,2.5
2018-12-29,United States,"""Would fly again""",Neutral,2.5
2018-12-28,United Arab Emirates,"""I paid extra for my laptop.""",Negative,1.0
2018-12-23,Singapore,"""journey was rather disappointing""",Negative,1.0
2018-12-22,Australia,"""not pay any compensation""",Negative,1.0
2018-12-21,Spain,"""got it wrong all the way""",Negative,1.0
2018-12-20,Mauritius,"""did not like conduct of staff""",Neutral,2.5
2018-12-20,Australia,"""had the worst flight experience""",Negative,1.0
2018-12-19,Germany,"""customer service needs review""",Neutral,2.5
2018-12-19,Germany,"""excellent Y experience""",Positive,5.0
2018-12-19,Australia,"""disappointed with the service""",Negative,1.0
2018-12-18,Australia,"""unfriendly and abrupt""",Negative,1.0
2018-12-18,United Kingdom,"""deterioration in service standards""",Neutral,2.5
2018-12-17,Australia,"""worst experience I've ever had""",Negative,1.0
2018-12-17,Turkey,"""only served chicken for a meal""",Neutral,2.5
2018-12-15,Canada,"""worst experience ever""",Negative,1.0
2018-12-14,United Arab Emirates,"""friendly and helpful""",Positive,5.0
2018-12-14,Austria,"""boarding pass not available through App""",Neutral,2.5
2018-12-11,United Arab Emirates,"""service was very poor""",Negative,1.0
2018-12-11,United Kingdom,"""we couldn't sit together""",Neutral,2.5
2018-12-10,Turkey,"""served only chicken meal""",Neutral,2.5
2018-12-10,United Kingdom,"""disappointed by the service""",Negative,1.0
2018-12-10,Spain,"""Overall quality is steady""",Neutral,2.5
2018-12-07,United Kingdom,"""plane had changed""",Neutral,2.5
2018-12-06,United States,"""staff was horrible and rude""",Negative,1.0
2018-12-04,Malaysia,"""Highly overrated airline""",Neutral,2.5
2018-12-04,Singapore,"""flight was below expectation""",Neutral,2.5
2018-12-02,Singapore,"""Unprofessional service""",Negative,1.0
2018-11-30,Singapore,"""Extremely lousy service""",Negative,1.0
2018-11-29,Switzerland,"""we were very well looked""",Neutral,2.5
2018-11-29,Switzerland,"""professional and attentive service""",Neutral,2.5
2018-11-28,Switzerland,"""Emirates has never let me down""",Neutral,2.5
2018-11-21,Malaysia,"""We had 21 kg excess luggage""",Neutral,2.5
2018-11-20,United States,"""glad we got to upgrade""",Positive,5.0
2018-11-17,India,"""service was very late""",Neutral,2.5
2018-11-16,United States,"""climb over the person next to you""",Neutral,2.5
2018-11-15,United States,"""total lack of professionalism""",Negative,1.0
2018-11-13,United States,"""nickel and diming passengers""",Neutral,2.5
2018-11-10,Vietnam,"""no refund for cancelled flight""",Negative,1.0
2018-11-06,Spain,"""bad service, rude crew""",Negative,1.0
2018-11-04,United States,"""mediocre at the best""",Positive,5.0
2018-11-04,Australia,"""crew rushed both services""",Neutral,2.5
2018-11-04,Australia,"""rudeness of the staff""",Negative,1.0
2018-11-02,United States,"""cut back on a few meals""",Negative,1.0
2018-10-29,United Kingdom,"""left me a bad impression""",Negative,1.0
2018-10-26,Sri Lanka,"""The service was excellent""",Positive,5.0
2018-10-18,South Africa,"""the last time I fly Emirates""",Neutral,2.5
2018-10-17,United Kingdom,"""unhappy with the services""",Negative,1.0
2018-10-17,Singapore,"""worst I'd ever encountered""",Negative,1.0
2018-10-17,Brazil,"""doesn't respect customer""",Positive,5.0
2018-10-16,United Kingdom,"""Customer service is very poor""",Negative,1.0
2018-10-16,United States,"""cannot accept my refund""",Neutral,2.5
2018-10-15,Australia,"""service has been the worst""",Negative,1.0
2018-10-14,Portugal,"""flight was amazing""",Positive,5.0
2018-10-11,Indonesia,"""terrible the service was""",Negative,1.0
2018-10-10,United Kingdom,"""staff bossy, patronizing and unhelpful""",Neutral,2.5
2018-10-09,United Kingdom,"""Not impressed at all""",Positive,5.0
2018-10-07,Hong Kong,"""the most horrible flight""",Negative,1.0
2018-10-06,Australia,"""service left a lot to be desired""",Neutral,2.5
2018-09-30,Australia,"""an overpriced airline""",Neutral,2.5
2018-09-28,Germany,"""two minutes of ads before every film""",Neutral,2.5
2018-09-28,Malaysia,"""service was a big let down""",Neutral,2.5
2018-09-27,Canada,"""What is the big fuss?""",Neutral,2.5
2018-09-27,Hungary,"""an upgrade to first class""",Neutral,2.5
2018-09-26,South Africa,"""Emirates business is deteriorating""",Neutral,2.5
2018-09-25,Australia,"""A horrible journey""",Negative,1.0
2018-09-23,Canada,"""the A380 was comfortable """,Positive,5.0
2018-09-18,Kenya,"""came as a complete shocker""",Negative,1.0
2018-09-16,Australia,"""refuse any sort of refund""",Negative,1.0
2018-09-15,United Kingdom,"""shocking and horrible experience""",Negative,1.0
2018-09-14,Australia,"""in a very old aircraft""",Neutral,2.5
2018-09-11,Singapore,"""IFE monitor is not working""",Neutral,2.5
2018-09-10,France,"""crew that was attentive""",Neutral,2.5
2018-09-09,Australia,"""professional and efficient""",Positive,5.0
2018-09-08,Philippines,"""everything went wrong""",Negative,1.0
2018-09-04,Oman,"""have 19kg excess baggage""",Neutral,2.5
2018-09-04,Philippines,"""Duty free weighed 7 Kg more""",Positive,5.0
2018-09-02,Austria,"""got this horror""",Negative,1.0
2018-09-01,United States,"""the service was horrible""",Negative,1.0
2018-09-01,Lebanon,"""flight was extremely uncomfortable""",Negative,1.0
2018-09-01,United Arab Emirates,"""Service was exceptional""",Neutral,2.5
2018-08-29,Australia,"""an outstanding pair of flights""",Positive,5.0
2018-08-28,Kuwait,"""I was terribly unsatisfied""",Negative,1.0
2018-08-24,Germany,"""Flight experience was superb""",Positive,5.0
2018-08-24,United States,"""top notch in-flight entertainment""",Positive,5.0
2018-08-23,United States,"""able to upgrade my seat""",Neutral,2.5
2018-08-23,Singapore,"""they ignore your request""",Negative,1.0
2018-08-23,United Kingdom,"""Very bad experience""",Negative,1.0
2018-08-20,Netherlands,"""I won’t fly again""",Neutral,2.5
2018-08-18,Australia,"""Worst experience ever""",Negative,1.0
2018-08-17,United States,"""been waiting over 13 hours""",Neutral,2.5
2018-08-17,India,"""poorly trained cabin crew""",Neutral,2.5
