Date,Country,Customer Review,Analysis,Rating
2019-12-19,Kuwait,"""money looting business trick""",Negative,1.0
2019-12-17,Australia,"""I would recommend Etihad""",Neutral,2.5
2019-12-16,Australia,"""stay well away from this airline""",Neutral,2.5
2019-12-13,Australia,"""felt welcomed onboard""",Positive,5.0
2019-12-12,Saudi Arabia,"""just an average flight""",Neutral,2.5
2019-12-10,Hong Kong,"""found Etihad to be mediocre at best""",Positive,5.0
2019-12-09,Saudi Arabia,"""not comfortable trip""",Positive,5.0
2019-12-05,Portugal,"""a little bit disappointed""",Negative,1.0
2019-12-03,Australia,"""a good average one""",Positive,5.0
2019-12-01,United Arab Emirates,"""no air-conditioning""",Neutral,2.5
2019-11-25,United Kingdom,"""decent flights in both cases""",Neutral,2.5
2019-11-25,United Kingdom,"""Staff were pleasant and attentive""",Positive,5.0
2019-11-20,France,"""a company I would not recommend""",Neutral,2.5
2019-11-13,Australia,"""cabin crew was rarely in evidence""",Neutral,2.5
2019-11-13,Australia,"""have rejected the claim""",Negative,1.0
2019-11-12,United Kingdom,"""our experience was great""",Positive,5.0
2019-11-10,Saudi Arabia,"""Cabin crew welcome us""",Positive,5.0
2019-11-08,United Kingdom,"""It's a dreadful service""",Negative,1.0
2019-11-07,United Kingdom,"""nasty, unpleasant humiliating experience""",Negative,1.0
2019-11-05,Serbia,"""replay was so humiliating""",Negative,1.0
2019-11-05,Australia,"""My luggage was destroyed""",Negative,1.0
2019-11-03,Belgium,"""they didn’t say sorry""",Negative,1.0
2019-11-01,Australia,"""seem to have upped their game""",Neutral,2.5
2019-10-28,Jordan,"""Etihad on the avoid list""",Negative,1.0
2019-10-27,Australia,"""Never flying with them again""",Neutral,2.5
2019-10-24,United Kingdom,"""meals were barely enough""",Neutral,2.5
2019-10-23,United States,"""Never taking this airline again2",Neutral,2.5
2019-10-22,Australia,"""cabin staff was quite good""",Positive,5.0
2019-10-22,Germany,"""definitively fly again""",Neutral,2.5
2019-10-20,United States,"""little overweight in each bag""",Negative,1.0
2019-10-17,Oman,"""Food was indescribably poor""",Negative,1.0
2019-10-13,Australia,"""never flying again""",Neutral,2.5
2019-10-12,Saudi Arabia,"""Etihad seems to ignore passenger feedback""",Negative,1.0
2019-10-10,Australia,"""I would never fly Etihad again""",Neutral,2.5
2019-10-08,India,"""will never fly Etihad again""",Neutral,2.5
2019-10-08,United States,"""they don't seem to care""",Positive,5.0
2019-10-07,New Zealand,"""I highly recommend""",Positive,5.0
2019-10-02,United States,"""worst flight experience""",Negative,1.0
2019-10-01,Canada,"""meals served were horrible""",Negative,1.0
2019-10-01,United Kingdom,"""Ryanair without the discounted price""",Neutral,2.5
2019-09-25,Belgium,"""wanted to hand carry my guitar""",Positive,5.0
2019-09-24,Australia,"""Middle East's budget airline!""",Neutral,2.5
2019-09-21,United States,"""rude customer representatives""",Negative,1.0
2019-09-21,United Kingdom,"""we were seriously impressed""",Neutral,2.5
2019-09-20,Saudi Arabia,"""a tired old B777""",Negative,1.0
2019-09-19,Australia,"""I slept extraordinarily well""",Neutral,2.5
2019-09-19,Australia,"""it was nothing but poor""",Neutral,2.5
2019-09-18,United Kingdom,"""overall I felt fleeced""",Neutral,2.5
2019-09-11,Japan,"""Basically useless and disrespectful""",Negative,1.0
2019-09-10,Japan,"""avoid flying Etihad in future""",Negative,1.0
2019-09-10,Japan,"""like a cheap low-cost carrier""",Neutral,2.5
2019-09-07,United Kingdom,"""not one mistake but two""",Negative,1.0
2019-09-07,United Arab Emirates,"""Crew were efficient""",Positive,5.0
2019-09-07,United Arab Emirates,"""flight passed smoothly""",Neutral,2.5
2019-09-06,Kuwait,""" I was totally disappointed""",Negative,1.0
2019-09-06,United States,"""Very poor staff quality""",Negative,1.0
2019-09-06,Australia,"""flight attendants were wonderful""",Positive,5.0
2019-09-05,Australia,"""No smiles on this flight""",Neutral,2.5
2019-08-31,United Kingdom,"""great selection of movies""",Positive,5.0
2019-08-30,United Arab Emirates,"""they clearly do not care""",Positive,5.0
2019-08-28,India,"""Worst ground staff""",Negative,1.0
2019-08-28,Hungary,"""felt like worst service""",Negative,1.0
2019-08-26,Germany,"""food served was not enough""",Neutral,2.5
2019-08-24,United Kingdom,"""I traded in some airmiles""",Neutral,2.5
2019-08-23,Malaysia,"""food the worst ever""",Negative,1.0
2019-08-23,United Kingdom,"""the worst flight ever""",Negative,1.0
2019-08-19,United Arab Emirates,"""Excellent food and service""",Positive,5.0
2019-08-15,Singapore,"""lost my suit jacket""",Negative,1.0
2019-08-12,Germany,"""the worst airline ever""",Negative,1.0
2019-08-09,United Arab Emirates,"""I'm totally disappointed""",Negative,1.0
2019-08-08,Philippines,"""disappointed with the meal service""",Negative,1.0
2019-08-07,United Kingdom,"""Business class is a flying creche""",Neutral,2.5
2019-08-06,India,"""Vegetarian food was class apart""",Neutral,2.5
2019-08-06,India,"""I had to stay hungry""",Neutral,2.5
2019-08-05,Singapore,"""Bad customer service""",Negative,1.0
2019-08-05,United States,"""No way I am flying Etihad again""",Neutral,2.5
2019-08-05,United Kingdom,"""worst airline experience""",Negative,1.0
2019-08-04,Saudi Arabia,"""I got no reply from the airline""",Neutral,2.5
2019-08-02,Australia,"""purchase any snacks they are extra""",Neutral,2.5
2019-08-01,Oman,"""worst flight experience ever""",Negative,1.0
2019-08-01,Netherlands,"""I will fly Emirates next time""",Neutral,2.5
2019-07-31,United Kingdom,"""overbooks it flights excessively""",Neutral,2.5
2019-07-31,United Arab Emirates,"""quality was extremely low""",Negative,1.0
2019-07-26,United Arab Emirates,"""truly disappointed with crew""",Negative,1.0
2019-07-26,United Arab Emirates,"""truly they disappointed me""",Neutral,2.5
2019-07-22,Australia,"""The seats are the worst""",Negative,1.0
2019-07-16,India,"""better services on budget airlines""",Positive,5.0
2019-07-15,United Kingdom,"""Cabin service abysmal""",Neutral,2.5
2019-07-15,Australia,"""share room with a stranger""",Neutral,2.5
2019-07-12,United Kingdom,"""Worst connecting flight""",Negative,1.0
2019-07-07,Australia,"""Worst airline I have ever flown""",Negative,1.0
2019-07-06,Australia,"""it was the worst flight ever""",Negative,1.0
2019-07-04,United States,"""Stewardess were extremely rude""",Negative,1.0
2019-07-03,United Arab Emirates,"""very bad customer service""",Negative,1.0
2019-07-03,United Kingdom,"""had a very bad experience""",Negative,1.0
2019-07-02,Singapore,"""average quality airline""",Neutral,2.5
2019-06-30,Canada,"""food provided is just horrible""",Negative,1.0
2019-06-29,India,"""would now try and avoid Etihad""",Negative,1.0
2019-06-25,India,"""we were denied veg food""",Negative,1.0
2019-06-24,Australia,"""Budget airline experience""",Neutral,2.5
2019-06-22,Australia,"""ended my trip on a bad note""",Negative,1.0
2019-06-18,South Africa,"""worse than that of a budget airline""",Negative,1.0
2019-06-18,United Arab Emirates,"""they are on a downhill trend""",Neutral,2.5
2019-06-17,Saudi Arabia,"""transitioning to a low-cost carrier""",Negative,1.0
2019-06-15,Germany,"""great dissatisfaction""",Neutral,2.5
2019-06-15,China,"""surprised of food quantity""",Neutral,2.5
2019-06-13,Australia,"""their standards have nosedived""",Neutral,2.5
2019-06-11,United Arab Emirates,"""feeling like a low cost carrier""",Neutral,2.5
2019-06-10,United Arab Emirates,"""felt like a low cost airline""",Neutral,2.5
2019-06-10,Belgium,"""the Middle Eastern Ryanair""",Neutral,2.5
2019-06-09,United Arab Emirates,"""I wouldn't recommend taking Etihad""",Neutral,2.5
2019-06-08,Hong Kong,"""found Etihad to be mediocre at best""",Positive,5.0
2019-06-07,Australia,"""amazed at the decline of service""",Positive,5.0
2019-06-06,United Kingdom,"""What has happened in the last few years""",Neutral,2.5
2019-06-05,Australia,"""the service is low cost""",Negative,1.0
2019-06-03,Australia,"""I do not recommend""",Neutral,2.5
2019-06-03,Australia,"""the flight was mediocre""",Neutral,2.5
2019-06-03,Ireland,"""Worst flight service""",Negative,1.0
2019-06-03,United Kingdom,"""inflight service has been paired back""",Neutral,2.5
2019-06-03,Australia,"""these guys are cheap and lousy""",Negative,1.0
2019-05-31,United Kingdom,"""was a reasonable flight""",Neutral,2.5
2019-05-29,Australia,"""fallen to an extreme low""",Negative,1.0
2019-05-28,Germany,"""one of the worst airlines""",Negative,1.0
2019-05-27,South Africa,"""heading down the low cost model""",Negative,1.0
2019-05-27,Australia,"""rude and worse service ever""",Negative,1.0
2019-05-27,Saudi Arabia,"""still using their phones""",Neutral,2.5
2019-05-23,Australia,"""Worst airline I have flown""",Negative,1.0
2019-05-23,Australia,"""the worst food quality""",Negative,1.0
2019-05-23,United Arab Emirates,"""buy a sweet or salty snack!""",Positive,5.0
2019-05-22,United States,"""I cannot say enough bad things""",Negative,1.0
2019-05-22,United States,"""They don't care at all""",Positive,5.0
2019-05-21,United States,"""worst customer service experience""",Negative,1.0
2019-05-16,Germany,"""Etihad is the new Ryanair""",Neutral,2.5
2019-05-15,Germany,"""most unpleasant experience""",Negative,1.0
2019-05-13,Australia,"""the flight was overbooked""",Neutral,2.5
2019-05-13,United Kingdom,"""I was bumped off my flight""",Neutral,2.5
2019-05-11,United Arab Emirates,"""don't recommend flying Etihad""",Neutral,2.5
2019-05-10,Australia,"""the service was hopeless""",Negative,1.0
2019-05-09,Russian Federation,"""their cost-cutting got out of control""",Negative,1.0
2019-05-09,Australia,"""would never recommend Etihad""",Negative,1.0
2019-05-09,Australia,"""the worst long haul flight""",Negative,1.0
2019-05-04,Netherlands,"""grumpy and cold crew""",Neutral,2.5
2019-05-03,United Arab Emirates,"""a low cost style""",Negative,1.0
2019-05-02,United Kingdom,"""Qatar Airways are streets ahead""",Neutral,2.5
2019-05-01,United Arab Emirates,"""service has deteriorated""",Neutral,2.5
2019-05-01,Pakistan,"""Friendly cabin crew""",Positive,5.0
2019-04-30,Australia,"""the most inconsistent service of any airline""",Neutral,2.5
2019-04-30,Netherlands,"""once Etihad but never again""",Neutral,2.5
2019-04-28,United Kingdom,"""the inflight catering was very very basic""",Neutral,2.5
2019-04-27,Australia,"""the worst airline""",Negative,1.0
2019-04-25,United Kingdom,"""worst business class lounge""",Negative,1.0
2019-04-24,Australia,"""astonished with the dismal service""",Negative,1.0
2019-04-24,United Kingdom,"""stay away from this airline""",Neutral,2.5
2019-04-22,United Kingdom,"""Cheap company - so disappointing""",Negative,1.0
2019-04-22,United Kingdom,"""entered the race to the bottom""",Neutral,2.5
2019-04-21,India,"""Really pathetic service""",Negative,1.0
2019-04-21,United Arab Emirates,"""been deceiving people""",Negative,1.0
2019-04-20,Australia,"""food and beverage offering was below satisfactory""",Neutral,2.5
2019-04-20,United Arab Emirates,"""Very bad and poor service""",Negative,1.0
2019-04-19,France,"""tiny and inedible meal""",Neutral,2.5
2019-04-19,United Kingdom,"""available food is a joke""",Neutral,2.5
2019-04-18,United Arab Emirates,"""came late so boarding is closed""",Neutral,2.5
2019-04-17,Australia,"""disappointing and underwhelming""",Negative,1.0
2019-04-15,United Arab Emirates,"""left more than 15 stranded""",Negative,1.0
2019-04-15,Australia,"""promotional fare does not allow change""",Neutral,2.5
2019-04-13,United Kingdom,"""awful inedible food""",Negative,1.0
2019-04-12,Germany,"""has really gone downhill""",Neutral,2.5
2019-04-11,United States,"""really suffered in two years""",Negative,1.0
2019-04-11,Japan,"""the crew didn't smile at all""",Neutral,2.5
2019-04-09,United Kingdom,"""Ruined my holiday""",Negative,1.0
2019-04-08,Australia,"""gave us different seats""",Neutral,2.5
2019-04-08,Singapore,"""is going downhill fast""",Neutral,2.5
2019-04-06,Saudi Arabia,"""Very bad service""",Negative,1.0
2019-04-06,Singapore,"""Food quality was atrocious""",Neutral,2.5
2019-04-03,United Arab Emirates,"""Absolute terrible experience""",Negative,1.0
2019-04-02,Kenya,"""what an appalling airline""",Negative,1.0
2019-04-02,Australia,"""Good selection of IFE""",Positive,5.0
2019-03-28,Australia,"""appalled by the lack of care""",Neutral,2.5
2019-03-23,Australia,"""Absolutely disgusted""",Negative,1.0
2019-03-22,Saudi Arabia,"""One of the worst airlines""",Negative,1.0
2019-03-21,Hong Kong,"""never want to fly them again""",Negative,1.0
2019-03-20,Australia,"""extremely poor and stressful""",Negative,1.0
2019-03-19,United Kingdom,"""Emirates and Qatar do a better job""",Positive,5.0
2019-03-18,Australia,"""had an overweight baggage""",Negative,1.0
2019-03-17,South Africa,"""Very disappointed""",Negative,1.0
2019-03-17,United Arab Emirates,"""have zero respect for customers""",Positive,5.0
2019-03-15,Australia,"""was extremely disappointed""",Negative,1.0
2019-03-12,United Arab Emirates,"""food heavily spiced and quite inedible""",Neutral,2.5
2019-03-12,Sierra Leone,"""impressed with all four legs""",Positive,5.0
2019-03-09,Oman,"""Worst ever airline""",Negative,1.0
2019-03-07,Ireland,"""the worst of economy""",Negative,1.0
2019-03-05,United Kingdom,"""power sockets did not work""",Neutral,2.5
2019-03-01,Indonesia,"""Need special cleaning service""",Positive,5.0
2019-02-28,United States,"""recommend this airline""",Neutral,2.5
2019-02-27,United Arab Emirates,"""quality has stabilized""",Neutral,2.5
2019-02-27,Kuwait,"""one of the worst trips""",Negative,1.0
2019-02-23,Germany,"""not use this airline again""",Neutral,2.5
2019-02-22,Thailand,"""noticed the quality drop""",Negative,1.0
2019-02-17,United Kingdom,"""bag arrived battered""",Neutral,2.5
2019-02-08,Canada,"""not flying with them again""",Neutral,2.5
2019-02-04,United Kingdom,"""Next trip I’ll be flying Qantas""",Neutral,2.5
2019-02-03,India,"""One of the worst airlines""",Negative,1.0
2019-02-02,Hong Kong,"""wouldn't fly with them again""",Neutral,2.5
2019-01-30,Australia,"""entertainment system is down""",Positive,5.0
2019-01-28,United Kingdom,"""12.5 hours flight with full on aircon""",Neutral,2.5
2019-01-25,United Kingdom,"""Etihad did pull out all the stops""",Negative,1.0
2019-01-23,Australia,"""has really declined in service""",Neutral,2.5
2019-01-19,Philippines,"""lousy customer service""",Negative,1.0
2019-01-15,United States,"""very rude and inconsiderate""",Negative,1.0
2019-01-14,Thailand,"""never fly with Etihad ever again""",Neutral,2.5
2019-01-14,United Kingdom,"""Cabin crew need to smile""",Neutral,2.5
2019-01-14,United Kingdom,"""Fairly old plane""",Neutral,2.5
2019-01-13,Thailand,"""provided a good service""",Positive,5.0
2019-01-12,Australia,"""happy with their service""",Positive,5.0
2019-01-09,Germany,"""Food was disgusting""",Negative,1.0
2019-01-09,Australia,""" online check in system is a fiasco""",Negative,1.0
2019-01-08,Thailand,"""spare seats to spread out onto""",Neutral,2.5
2019-01-07,United Kingdom,"""ended up getting middle seat""",Neutral,2.5
2019-01-06,Saudi Arabia,"""Refused a cup of water""",Negative,1.0
2019-01-05,Canada,"""do not choose this airline""",Neutral,2.5
2019-01-04,Ireland,"""a pleasant flight""",Positive,5.0
2019-01-03,Singapore,"""it has become a terrible airline""",Negative,1.0
2018-12-27,United States,"""would recommend this airline""",Neutral,2.5
2018-12-23,Canada,"""experience only got worse""",Negative,1.0
2018-12-20,Australia,"""No one cares""",Positive,5.0
2018-12-20,Philippines,"""had to pay the applicable fee""",Negative,1.0
2018-12-19,Australia,"""The app is a joke""",Neutral,2.5
2018-12-18,Australia,"""bottom of the list option""",Neutral,2.5
2018-12-18,United Kingdom,"""Worst business class flight""",Negative,1.0
2018-12-17,Kenya,"""need to get serious with their jobs""",Negative,1.0
2018-12-17,United States,"""never flying this company again""",Neutral,2.5
2018-12-16,New Zealand,"""impossible to get through to Etihad""",Neutral,2.5
2018-12-16,Australia,"""will not travel Etihad again""",Neutral,2.5
2018-12-14,Saudi Arabia,"""A pretty enjoyable flight""",Positive,5.0
2018-12-11,United Kingdom,"""last flight with Etihad""",Neutral,2.5
2018-12-11,United Arab Emirates,"""denied entry to the lounge""",Negative,1.0
2018-12-05,Bahrain,"""on a race to the bottom""",Neutral,2.5
2018-12-04,United Arab Emirates,"""IFE is markedly substandard""",Neutral,2.5
2018-12-03,Australia,"""Never flying this airline again""",Neutral,2.5
2018-12-02,United Kingdom,"""Excellent service""",Positive,5.0
2018-11-23,Australia,"""planes being half empty""",Negative,1.0
2018-11-22,Pakistan,"""never fly with Etihad again""",Neutral,2.5
2018-11-22,Canada,"""Most horrid experience""",Negative,1.0
2018-11-15,Russian Federation,"""The price is amazing""",Positive,5.0
2018-11-14,Australia,"""business class is appalling""",Neutral,2.5
2018-11-08,United States,"""worst experience ever""",Negative,1.0
2018-11-07,France,"""Overall flight was good""",Positive,5.0
2018-11-06,Lithuania,"""Etihad Airways was the worst""",Negative,1.0
2018-11-01,Ireland,"""lost a loyal business class passenger""",Neutral,2.5
2018-11-01,United Arab Emirates,"""book any airline except Etihad""",Neutral,2.5
2018-10-29,United States,"""suite was spacious""",Neutral,2.5
2018-10-28,Sri Lanka,"""unprofessionalism and inhuman behaviour""",Neutral,2.5
2018-10-28,Sri Lanka,"""not a children friendly airline""",Positive,5.0
2018-10-27,Sri Lanka,"""Not a children friendly flight""",Positive,5.0
2018-10-27,Indonesia,"""Terrible customer service""",Negative,1.0
2018-10-26,United Kingdom,"""going through such bad times?""",Negative,1.0
2018-10-24,United States,"""very pleasant experience""",Positive,5.0
2018-10-20,Australia,"""not fly Etihad ever again""",Neutral,2.5
2018-10-16,United Kingdom,"""food tasty and plentiful""",Neutral,2.5
2018-10-10,United Arab Emirates,"""Extremely uncomfortable seats""",Negative,1.0
2018-10-10,Sweden,"""Etihad was a big let down""",Neutral,2.5
2018-10-07,United Kingdom,"""gone to the bottom of the pile""",Neutral,2.5
2018-10-02,United Kingdom,"""never fly with Etihad again""",Neutral,2.5
2018-09-28,Australia,"""put up with the rubbish""",Neutral,2.5
2018-09-24,Bahrain,"""appeared unpolished and hassled""",Neutral,2.5
2018-09-21,Philippines,"""Please be a little generous""""",Positive,5.0
2018-09-21,South Africa,"""most pathetic customer service""",Negative,1.0
2018-09-19,Australia,"""flying Qatar in my next trip """,Neutral,2.5
2018-09-19,Pakistan,"""A very poor service""",Negative,1.0
2018-09-19,Australia,"""This is totally unacceptable""",Negative,1.0
2018-09-19,United States,"""miss our connection flight""",Negative,1.0
2018-09-18,Bahrain,"""plane was half empty""",Negative,1.0
2018-09-18,Russian Federation,"""ended up being brilliant""",Positive,5.0
2018-09-16,United Arab Emirates,"""not courteous and with attitude""",Positive,5.0
2018-09-16,Bahrain,"""flight was quite unconventional""",Neutral,2.5
2018-09-15,India,"""Terrible experience""",Negative,1.0
2018-09-12,United Arab Emirates,"""Sad and very disappointing""",Negative,1.0
2018-09-09,India,"""uncomfortable journey""",Negative,1.0
2018-09-09,United Kingdom,"""miss my connecting flight""",Negative,1.0
2018-09-06,Australia,"""They have cut it to the bone""",Negative,1.0
2018-09-05,India,"""an awful experience""",Negative,1.0
2018-09-04,Australia,"""huge electronic issues""",Neutral,2.5
2018-09-03,New Zealand,"""service was not good""",Positive,5.0
2018-09-02,Australia,"""will never fly with them again""
",Neutral,2.5
2018-08-27,United Kingdom,"""a 3 star airline at best""",Positive,5.0
2018-08-27,Jordan,"""Very bad experience""",Negative,1.0
2018-08-26,United Arab Emirates,"""Going back to Emirates""",Neutral,2.5
2018-08-26,United Arab Emirates,"""Very bad experience""",Negative,1.0
2018-08-23,United Kingdom,"""staff on plane were amazing""",Positive,5.0
2018-08-23,United Kingdom,"""horrible, cynical, unfair policy""",Negative,1.0
2018-08-21,Canada,"""hospitality and care""",Positive,5.0
2018-08-21,Ireland,"""at best a 3-star airline""",Positive,5.0
2018-08-20,Canada,"""carry on luggage was too big""",Neutral,2.5
2018-08-19,Germany,"""will avoid Etihad in future.""",Negative,1.0
2018-08-19,United Arab Emirates,"""Abu Dhabi to Delhi""",Neutral,2.5
2018-08-16,United States,"""worst air travel experience""",Negative,1.0
2018-08-14,New Zealand,"""extremely rude""",Negative,1.0
2018-08-14,South Africa,"""I have been let down""",Neutral,2.5
2018-08-13,United Kingdom,"""rapidly declining service standards""",Neutral,2.5
2018-08-10,Australia,"""an unpleasant experience""",Negative,1.0
2018-08-08,United States,"""poor quality service""",Negative,1.0
2018-08-08,Australia,"""Sadly disappointing""",Negative,1.0
2018-08-07,Saudi Arabia,"""just an average flight""",Neutral,2.5
2018-08-03,United Kingdom,"""check-in baggage left behind""",Negative,1.0
2018-08-02,Ireland,"""seat was not assigned""",Neutral,2.5
2018-07-31,United States,"""Will never use again""",Neutral,2.5
2018-07-31,Australia,"""the worst customer service""",Negative,1.0
2018-07-26,United Arab Emirates,"""disgusting food, poor service""",Negative,1.0
2018-07-21,Saudi Arabia,"""departure and arrival was spot on""",Neutral,2.5
2018-07-20,United Kingdom,"""never fly Etihad again""",Neutral,2.5
2018-07-19,United Kingdom,"""baggage policy is ridiculous""",Negative,1.0
2018-07-19,Australia,"""considered a low cost airline""",Negative,1.0
2018-07-18,United Kingdom,"""Very bad experience""",Negative,1.0
2018-07-18,Australia,"""severely overbook all flights""",Negative,1.0
2018-07-14,United Kingdom,"""all flights delayed""",Negative,1.0
2018-07-12,Singapore,"""leaves a lot to be desired""",Neutral,2.5
2018-07-10,United States,"""do not recommend flying with them""",Neutral,2.5
2018-07-10,Australia,"""nothing but cost cutting""",Neutral,2.5
2018-07-09,Australia,"""was very disappointing""",Negative,1.0
2018-07-08,United Kingdom,"""had friendlier crews on easyJet flights""",Positive,5.0
2018-07-07,Australia,"""refused lounge access""",Negative,1.0
2018-07-06,India,"""Worst airline I have traveled""",Negative,1.0
2018-07-05,India,"""Emirates is much better""",Positive,5.0
2018-07-05,Australia,"""the worst travel experience""",Negative,1.0
2018-07-05,Australia,"""never be tempted fly them again""",Neutral,2.5
2018-07-02,Malaysia,"""could tell they had some cost cuts """,Negative,1.0
2018-07-02,India,"""things were objectively downhill""",Neutral,2.5
2018-07-02,Netherlands,"""it was really disappointing""",Negative,1.0
2018-07-01,Philippines,"""was normal wear and tear""",Neutral,2.5
2018-06-23,Australia,Etihad Airways customer review,Neutral,2.5
2018-06-15,Bahrain,"""never set foot on them again""",Neutral,2.5
2018-06-13,United Kingdom,"""treat customers so badly""",Negative,1.0
2018-06-06,United States,"""regarding carry on weight""",Neutral,2.5
2018-05-29,United Arab Emirates,"""didn't help me find my bag""",Positive,5.0
2018-05-23,Australia,"""taken cost cutting too far""",Negative,1.0
2018-05-22,Germany,"""flight was punctual and safe""",Positive,5.0
2018-05-20,United Kingdom,"""Just awful customer service""",Negative,1.0
2018-05-18,Canada,"""crew were not friendly""",Positive,5.0
2018-05-18,United States,"""Very unprofessional""",Negative,1.0
2018-05-15,United Kingdom,"""never fly with Etihad again""",Neutral,2.5
2018-05-12,United Arab Emirates,"""staff were friendly and willing""",Positive,5.0
2018-05-11,United Arab Emirates,"""Etihad is on self-destruct mode""",Negative,1.0
2018-05-07,United States,"""Food is mediocre""",Neutral,2.5
2018-05-06,Bahrain,"""I am totally disappointed""",Negative,1.0
2018-05-02,Thailand,"""food and service horrible""",Negative,1.0
2018-05-01,United Kingdom,"""the worst service we received""",Negative,1.0
2018-04-30,Australia,"""Very disappointed""",Negative,1.0
2018-04-30,United States,"""Very poor in-flight services""",Negative,1.0
2018-04-29,Australia,"""thinking of flying with Qatar""",Neutral,2.5
2018-04-28,United Kingdom,"""Everything is by the book""",Neutral,2.5
2018-04-28,Switzerland,"""will avoid Etihad in the future""",Negative,1.0
2018-04-25,United Kingdom,"""lack of engagement from Etihad""",Neutral,2.5
2018-04-23,Australia,"""What a disappointment""",Negative,1.0
2018-04-20,Canada,"""Service was pretty bad""",Negative,1.0
2018-04-20,France,"""cabin service was terrible""",Negative,1.0
2018-04-17,United Kingdom,"""Etihad stated it was a system error""",Negative,1.0
2018-04-15,United Kingdom,"""Do not fly with Etihad""",Neutral,2.5
2018-04-13,Pakistan,"""one doesn't expect such attitude""",Neutral,2.5
2018-04-10,United Kingdom,"""worst airline I have travelled""",Negative,1.0
2018-04-06,United States,"""used to enjoy the service""",Positive,5.0
2018-04-06,Australia,Etihad Airways customer review,Neutral,2.5
2018-03-27,United Kingdom,"""seat was extremely hard""
",Negative,1.0
2018-03-27,United States,"""been going down hill quick""",Neutral,2.5
2018-03-25,United Kingdom,"""very mean with the drinks""",Neutral,2.5
2018-03-23,Ireland,"""an excellent experience""",Positive,5.0
2018-03-15,Germany,"""why unfriendly cabin crew""",Negative,1.0
2018-03-15,United States,"""the return flight was terrible""",Negative,1.0
2018-03-13,United Arab Emirates,"""Cost cutting evident""",Negative,1.0
2018-03-12,Switzerland,"""but never again Etihad""",Neutral,2.5
2018-03-11,United Kingdom,"""never have such experience""",Neutral,2.5
2018-03-10,United States,"""service has become indescribable""",Neutral,2.5
2018-03-08,Australia,"""serious cost cutting at this airline""",Negative,1.0
2018-03-05,Netherlands,"""crew members friendly and helpful""
",Positive,5.0
2018-03-03,Australia,"""disorganised and unprofessional""",Negative,1.0
2018-03-01,United Arab Emirates,"""I was really disappointed""",Negative,1.0
2018-02-25,United Kingdom,"""probably wouldn't fly with them again""",Neutral,2.5
2018-02-24,United Arab Emirates,"""I could rate many budget airlines better""",Neutral,2.5
2018-02-18,Russian Federation,"""say no to Etihad next time""",Neutral,2.5
2018-02-16,Australia,"""Very irresponsible airline""",Negative,1.0
2018-02-15,United Kingdom,"""The service was awful""",Negative,1.0
2018-02-14,United Kingdom,"""found  business class to be very good""",Positive,5.0
2018-02-13,Norway,"""shocked by the service""",Negative,1.0
2018-02-13,Germany,"""disappointed with the attitude""",Negative,1.0
2018-02-08,United Kingdom,"""lack of professionalism and customer care""",Neutral,2.5
2018-02-06,Oman,"""the crew handled everything well""",Neutral,2.5
2018-02-05,United States,"""one of the worse flights""",Negative,1.0
2018-02-05,Saudi Arabia,"""Quite a few changes""",Neutral,2.5
2018-02-02,United States,"""a horrid experience""",Negative,1.0
2018-02-02,United Kingdom,"""poor service I received""",Negative,1.0
2018-02-01,United Kingdom,"""best long haul flight""",Positive,5.0
2018-02-01,Canada,"""Worst experience ever""",Negative,1.0
2018-01-30,United Kingdom,"""you need to up your game""",Neutral,2.5
2018-01-20,United Kingdom,"""the most horrible experience""",Negative,1.0
2018-01-19,United Kingdom,"""The service was slow""",Neutral,2.5
2018-01-16,Australia,"""poor service below average standards""",Negative,1.0
2018-01-15,United Arab Emirates,"""Extremely disappointed with Etihad""",Negative,1.0
2018-01-14,Australia,"""A little saving not worth it""",Positive,5.0
2018-01-13,Russian Federation,"""Truly satisfying experience""",Positive,5.0
2018-01-13,Australia,"""service is just going downhill""",Neutral,2.5
2018-01-12,United Kingdom,"""disappointed me yet again""",Negative,1.0
2018-01-09,Canada,"""classify the service as very poor""",Negative,1.0
2018-01-09,United States,"""service I got was very poor""",Negative,1.0
2018-01-08,Saudi Arabia,Etihad Airways customer review,Neutral,2.5
2018-01-06,United States,Etihad Airways customer review,Neutral,2.5
2018-01-06,United Arab Emirates,"""little extras once offered have disappeared""",Negative,1.0
2018-01-06,Australia,"""standards have slipped""",Neutral,2.5
2018-01-03,United Arab Emirates,"""meal quality is dropping""",Negative,1.0
2017-12-31,United States,"""not choose Etihad for future travels""",Neutral,2.5
2017-12-31,Australia,"""My luggage was delayed""",Negative,1.0
2017-12-31,United States,"""Never fly with Etihad again""",Neutral,2.5
2017-12-30,United States,"""would not recommend this airline""",Neutral,2.5
2017-12-24,Germany,"""no one cares about the customer""",Positive,5.0
2017-12-24,Philippines,"""been waiting for 3 hours""",Neutral,2.5
2017-12-21,Belgium,"""providing quality service""",Neutral,2.5
2017-12-20,Australia,"""never fly with this airline again""",Neutral,2.5
2017-12-20,Saudi Arabia,"""bed was still very narrow""",Neutral,2.5
2017-12-15,Sri Lanka,"""never fly this airline again""",Neutral,2.5
2017-12-15,Australia,"""disappointed with the service""",Negative,1.0
2017-12-14,Malawi,"""a satisfactory experience""",Neutral,2.5
2017-12-02,Vietnam,"""another disappointing experience""",Negative,1.0
2017-12-01,France,"""Very good inflight entertainment""",Positive,5.0
