Date,Country,Customer Review,Analysis,Rating
2023-02-20,United Kingdom,"""flight is shown as operated by Indigo""",Neutral,2.5
2023-02-19,Spain,"""they offer free wine""",Positive,5.0
2023-02-19,Germany,"""Boeing 787-8 the legroom was awful""",Negative,1.0
2023-02-18,United States,"""service goes above and beyond""",Neutral,2.5
2023-02-18,South Africa,"""the most pleasant experience"" ",Positive,5.0
2023-02-17,Australia,"""I was absolutely impressed""",Positive,5.0
2023-02-15,United Kingdom,"""blown away by the quality""",Neutral,2.5
2023-02-14,Greece,"""extremely old A330-300""",Neutral,2.5
2023-02-13,United Kingdom,"""food and beverage good"" ",Positive,5.0
2023-02-11,United Kingdom,"""thank you to all the cabin staff""",Neutral,2.5
2023-02-08,United States,"""Qsuites on the A350 are incredible""",Neutral,2.5
2023-02-08,United States,"""Excellent seats and service""",Positive,5.0
2023-02-06,Germany,"""seats were not comfortable""",Positive,5.0
2023-02-03,United Kingdom,"""service was exceptional""",Neutral,2.5
2023-02-01,United States,"""best part as always is the Q Suite""",Positive,5.0
2023-01-30,United Kingdom,"""deducted £350 from the refund""",Neutral,2.5
2023-01-27,Malaysia,"""My experience was flawless""",Positive,5.0
2023-01-23,United Kingdom,"""the customer service was exceptional""",Neutral,2.5
2023-01-18,Kenya,"""elderly A330 on the Nairobi route""",Neutral,2.5
2023-01-17,United Kingdom,"""no choice of breakfast food""",Neutral,2.5
2023-01-17,Turkey,"""what a wonderful experience""",Positive,5.0
2023-01-16,Australia,"""seat didn't recline properly""",Neutral,2.5
2023-01-15,Australia,"""An outstanding experience""",Positive,5.0
2023-01-15,Thailand,"""great standard of service""",Positive,5.0
2023-01-09,Czech Republic,"""Great staff, delicious food""",Positive,5.0
2023-01-04,Brazil,"""said it was a system failure""",Negative,1.0
2023-01-03,Canada,"""ruins the experience with Air Canada""",Negative,1.0
2023-01-03,Pakistan,"""family is really thankful to him""",Positive,5.0
2022-12-31,Denmark,"""given exit row without charges""",Neutral,2.5
2022-12-30,United States,"""requesting my money back""",Neutral,2.5
2022-12-23,Germany,"""departed from the dreaded bus gate area""",Negative,1.0
2022-12-22,Vietnam,"""aircraft are big and well equipped""",Neutral,2.5
2022-12-21,United States,"""45 minutes to get to the terminal""",Neutral,2.5
2022-12-18,Australia,"""Total pandemonium at the gate""",Neutral,2.5
2022-12-18,Norway,"""I don´t think there is anything better out there""",Neutral,2.5
2022-12-18,Norway,"""Great trip as always with Qatar""",Positive,5.0
2022-12-15,Qatar,"""The crew were absolutely lovely""",Positive,5.0
2022-12-10,New Zealand,"""didn't come close to expectations""",Neutral,2.5
2022-12-09,Canada,"""the amenities were outdated""",Neutral,2.5
2022-12-07,Germany,"""Cabin Crew provided 1st Class Service""",Neutral,2.5
2022-12-03,Qatar,"""Qatar Airways clearly stands out in quality""",Positive,5.0
2022-12-01,United States,"""excellent service and experience""",Positive,5.0
2022-11-29,Germany,"""chat support is also very poor""",Negative,1.0
2022-11-27,Germany,"""informed that there are technical problems""",Negative,1.0
2022-11-27,Singapore,"""very spacious and comfortable""",Positive,5.0
2022-11-19,Germany,"""I cannot recommend Qatar Airways""",Neutral,2.5
2022-11-18,Netherlands,"""will certainly fly QA again""",Neutral,2.5
2022-11-12,Sweden,"""service minded as always!",Neutral,2.5
2022-11-10,Qatar,"""flight attendants were superb""",Positive,5.0
2022-11-08,United States,"""offered water twice outside of meals""",Neutral,2.5
2022-11-07,Canada,"""can't say enough great things""",Positive,5.0
2022-11-07,Belgium,"""terrible customer service""",Negative,1.0
2022-11-05,Ukraine,"""literally anyone would do better""",Positive,5.0
2022-11-05,Thailand,"""good service and catering""",Positive,5.0
2022-11-04,Germany,"""a very good experience""",Positive,5.0
2022-11-04,United Kingdom,"""efficient and kindest inflight staff""",Positive,5.0
2022-11-01,United Kingdom,"""ensuring I had a wonderful flight""",Positive,5.0
2022-11-01,Netherlands,"""Enjoyed flying with Qatar Airways""",Positive,5.0
2022-11-01,United States,"""very pleasant flying experience""",Positive,5.0
2022-10-30,United States,"""used such an old aircraft!",Neutral,2.5
2022-10-29,United Kingdom,"""attend to every need""",Neutral,2.5
2022-10-29,Canada,"""my food was horrible""",Negative,1.0
2022-10-27,Malaysia,"""people were left alone""",Negative,1.0
2022-10-27,Italy,"""worse seat than the non exit row""",Negative,1.0
2022-10-27,Pakistan,"""I got upgraded to Business""",Neutral,2.5
2022-10-24,Kuwait,"""Amazing airline overall""",Positive,5.0
2022-10-24,Philippines,"""The food has improved""",Positive,5.0
2022-10-23,United States,"""a truly wonderful experience""",Positive,5.0
2022-10-22,Philippines,"""crew were very friendly, helpful""",Positive,5.0
2022-10-21,Germany,"""QSuite was not supplied""",Neutral,2.5
2022-10-21,Italy,"""experience fell short of my expectations""",Neutral,2.5
2022-10-21,Thailand,"""very pleasant and willing to help""",Positive,5.0
2022-10-21,Thailand,"""staff seemed better organised""",Positive,5.0
2022-10-20,Sweden,"""friendly service minded cabin crew""",Positive,5.0
2022-10-20,Sweden,"""Nice friendly service""",Positive,5.0
2022-10-18,Thailand,"""struggling with is consistency""",Negative,1.0
2022-10-17,South Africa,"""recommend flying Qatar Airways""",Neutral,2.5
2022-10-17,Australia,"""wonderful travelling experience""",Positive,5.0
2022-10-16,United Kingdom,"""a pleasure to fly this airline""",Positive,5.0
2022-10-16,United Kingdom,"""failed to make the refund""",Negative,1.0
2022-10-15,Thailand,"""quality of the food has disappeared """,Negative,1.0
2022-10-15,Thailand,"""they are cutting services""",Negative,1.0
2022-10-15,United States,"""Good experience overall""",Positive,5.0
2022-10-15,United States,"""Rebook for a lower class of service""",Negative,1.0
2022-10-12,Sri Lanka,"""salad was  not up to the mark"" ",Neutral,2.5
2022-10-11,Canada,"""Exceptional from boarding to disembarking""",Neutral,2.5
2022-10-09,Spain,"""amazing experience""",Positive,5.0
2022-10-09,Australia,"""seats were given to someone else""",Neutral,2.5
2022-10-08,United Kingdom,"""excellent hospitality""",Positive,5.0
2022-10-07,Brazil,"""entertainment system is limited""",Neutral,2.5
2022-10-05,United States,"""nobody at customer service has refunded us""",Neutral,2.5
2022-10-04,Canada,"""the food was very poor""",Negative,1.0
2022-10-04,Australia,"""I was very impressed""",Positive,5.0
2022-10-03,Indonesia,"""Extremely friendly crew""",Positive,5.0
2022-10-03,Indonesia,"""Crew very helpful and friendly""",Positive,5.0
2022-10-03,Indonesia,"""well managed flight with friendly staff""",Positive,5.0
2022-10-03,United Arab Emirates,"""Their cabin crew are the best""",Positive,5.0
2022-10-02,South Africa,"""purchased seats were no longer available""",Neutral,2.5
2022-10-02,Australia,"""did not hold the flight for us""",Neutral,2.5
2022-10-01,India,"""happy to help me with the smile"" ",Positive,5.0
2022-09-29,United Kingdom,"""Never fail to impress me""",Neutral,2.5
2022-09-28,Qatar,"""catering is deteriorating""",Neutral,2.5
2022-09-25,Germany,"""one of the top products out there""",Neutral,2.5
2022-09-25,Belgium,"""too many people crammed in""",Neutral,2.5
2022-09-23,United States,"""didn't offer me any cash compensation"" ",Neutral,2.5
2022-09-21,Australia,"""some room for improvement""",Positive,5.0
2022-09-20,United States,"""just trying to get the money back""",Neutral,2.5
2022-09-20,Australia,"""they ran out of meal choice1",Neutral,2.5
2022-09-15,Denmark,"""Got a lot of attention from FAs""",Neutral,2.5
2022-09-11,Hong Kong,"""prompt and attentive with service""",Neutral,2.5
2022-09-09,United States,"""made my travel very comfortable""",Positive,5.0
2022-09-08,Qatar,"""My Salmon was clearly farmed""",Positive,5.0
2022-09-07,Romania,"""surprise was so big""",Neutral,2.5
2022-09-07,Nigeria,"""The entire trip was enjoyable""",Positive,5.0
2022-09-05,Pakistan,"""fulfilling all the expectation""",Neutral,2.5
2022-09-05,Uganda,"""the hostess were very kind""",Positive,5.0
2022-09-05,United States,"""truly a flying experience""",Positive,5.0
2022-09-04,Iraq,"""Thank you to all the staff""",Neutral,2.5
2022-09-01,Australia,"""two very good long-haul flights""",Positive,5.0
2022-08-31,Qatar,"""QSuites seats are comfortable""",Positive,5.0
2022-08-30,United Kingdom,"""Missed my connecting flight""",Negative,1.0
2022-08-30,United Kingdom,"""Qsuite clean and comfortable""",Positive,5.0
2022-08-30,Spain,"""The services are excellent""",Positive,5.0
2022-08-30,United States,"""was the service I was expecting""",Neutral,2.5
2022-08-28,Germany,"""Flight was really good""",Positive,5.0
2022-08-27,Hong Kong,"""Fabulous service and offerings""",Positive,5.0
2022-08-27,United States,"""a respectable inflight product""",Positive,5.0
2022-08-26,Greece,"""saving 8.5h of waiting""",Positive,5.0
2022-08-24,Canada,"""it was very comfortable""",Positive,5.0
2022-08-23,Qatar,"""still don't know where is my bag""",Neutral,2.5
2022-08-22,Canada,"""disappointed about my baggage""",Negative,1.0
2022-08-19,United Kingdom,"""very disappointed""",Negative,1.0
2022-08-18,Spain,"""raised my hand when he skipped us""",Positive,5.0
2022-08-15,India,"""happy that I chose Qatar Airways""",Positive,5.0
2022-08-15,Qatar,"""They did not have WiFI""",Neutral,2.5
2022-08-13,New Zealand,"""submitted a request for compensation""",Neutral,2.5
2022-08-13,United Kingdom,"""the seat I did get was similar""",Neutral,2.5
2022-08-05,United States,"""cancelled my initial connecting flight""",Negative,1.0
2022-08-04,United Kingdom,"""failed to deliver my baggage""",Negative,1.0
2022-07-31,South Africa,"""Worst service and communication""",Negative,1.0
2022-07-31,Qatar,"""the cabin service was poor""",Negative,1.0
2022-07-30,United States,"""amazing customer service""",Positive,5.0
2022-07-27,Canada,"""gladly choose to fly them again"" ",Neutral,2.5
2022-07-24,South Africa,"""the service was par excellence""",Positive,5.0
2022-07-24,Bermuda,"""rest of our journey stress free""",Neutral,2.5
2022-07-23,United Kingdom,"""only offered statutory compensation""",Neutral,2.5
2022-07-23,Hong Kong,"""seat is taken by someone else""",Neutral,2.5
2022-07-23,Ukraine,"""fill application about lost luggage""",Negative,1.0
2022-07-21,Singapore,"""this was best flight""",Positive,5.0
2022-07-20,Iran,"""gave us a ticket for 7 hours later""",Neutral,2.5
2022-07-16,Canada,"""chosen for an Involuntary Downgrade""",Neutral,2.5
2022-07-15,Myanmar,"""unable to get any reimbursement""",Neutral,2.5
2022-07-15,United States,"""Fantastic experience with Economy class""",Positive,5.0
2022-07-14,Singapore,"""affected by the retiming of flight""",Neutral,2.5
2022-07-14,United Arab Emirates,"""changed my flight several times""",Neutral,2.5
2022-07-13,Australia,"""best airline I have ever used""",Positive,5.0
2022-07-12,Thailand,"""Doha Airport has lost its advantage""",Negative,1.0
2022-07-10,United Kingdom,"""seating is very spacious""",Neutral,2.5
2022-07-10,Qatar,"""flight was on an older A350""",Neutral,2.5
2022-07-09,United Kingdom,"""tell me off for taking a video""",Neutral,2.5
2022-07-09,United States,"""we had a pleasant trip both ways""",Positive,5.0
2022-07-07,Qatar,"""Comfortable flight""",Positive,5.0
2022-07-07,Qatar,"""smoothest flight I've ever experienced""",Neutral,2.5
2022-07-07,Germany,"""our patience is at its end""",Neutral,2.5
2022-07-07,Singapore,"""found the seating extremely uncomfortable""",Negative,1.0
2022-07-06,Ireland,"""Almost everything is perfect""",Positive,5.0
2022-07-06,United States,"""promised my bag would be delivered to my home""",Neutral,2.5
2022-07-05,Brunei,"""transit for more than 24 hours in Doha""",Neutral,2.5
2022-07-04,United States,"""not been able to locate our baggage""",Neutral,2.5
2022-07-04,New Zealand,"""no one checked the hand luggage sizes""",Positive,5.0
2022-07-02,Qatar,"""delayed flight and missing baggage""",Negative,1.0
2022-07-01,South Africa,"""told to sit in different areas""",Neutral,2.5
2022-07-01,United States,"""airport staff were rude, not helpful""",Negative,1.0
2022-06-26,Australia,"""not allowed in the Business Lounge""",Neutral,2.5
2022-06-25,Thailand,"""quality of the seat is excellent""",Positive,5.0
2022-06-25,Thailand,"""service was supremely good""",Positive,5.0
2022-06-24,Denmark,"""Can't fault the trip anything""",Negative,1.0
2022-06-20,Australia,"""the layover time extended""",Neutral,2.5
2022-06-19,Malaysia,"""kudos to the Qatar Airways team""",Positive,5.0
2022-06-18,China,"""the cabin crew was excellent and very friendly""",Positive,5.0
2022-06-17,Australia,"""many passengers did not wear masks at all""",Neutral,2.5
2022-06-17,Philippines,"""amazing flight attendants""",Positive,5.0
2022-06-17,United States,"""used the older 777 300ERs""",Neutral,2.5
2022-06-17,Lebanon,"""the service was great""",Positive,5.0
2022-06-14,Netherlands,"""truly a premier experience""",Positive,5.0
2022-06-10,Thailand,"""poor quality of food in Economy""",Negative,1.0
2022-06-10,Netherlands,"""they were out of Taitinger champagne""",Neutral,2.5
2022-06-09,United Kingdom,"""error message every time""",Negative,1.0
2022-06-09,Thailand,"""a two year window to rebook""",Neutral,2.5
2022-06-06,United States,"""Keep it up, Qatar Airways!""",Neutral,2.5
2022-06-03,Canada,"""service by all the staff was amazing""",Positive,5.0
2022-06-02,United Kingdom,"""Well done Qatar Airways""",Neutral,2.5
2022-05-31,United States,"""the most amazing experience""",Positive,5.0
2022-05-31,United States,"""the wonderful service I got""",Positive,5.0
2022-05-26,Australia,"""not offered any bedding on the flight""",Neutral,2.5
2022-05-26,Sweden,"""hard time finding anything to complain about""",Negative,1.0
2022-05-26,Australia,"""efficient, friendly, helpful""",Positive,5.0
2022-05-26,South Africa,"""this memorable experience""",Neutral,2.5
2022-05-26,Australia,"""Best airline I have flown""",Positive,5.0
2022-05-19,Canada,"""I have been very impressed""",Positive,5.0
2022-05-19,Canada,"""experience was seamless and very good""",Positive,5.0
2022-05-17,Thailand,"""vegan option was inedible stodge""",Neutral,2.5
2022-05-17,Philippines,"""a little bit disappointed with this specific flight""",Negative,1.0
2022-05-16,Thailand,"""food on board was very mediocre""",Neutral,2.5
2022-05-15,United States,"""I would highly recommend""",Positive,5.0
2022-05-14,Canada,"""Overall an excellent travel""",Positive,5.0
2022-05-14,Indonesia,"""helped us thoroughly for more than one hour""",Positive,5.0
2022-05-09,Kuwait,"""their cabin crew were amazing""",Positive,5.0
2022-05-09,Australia,"""requested a paid upgrade to business""",Negative,1.0
2022-05-08,United Kingdom,"""such an amazing experience""",Positive,5.0
2022-05-03,Qatar,"""Service was beyond the expectation""",Neutral,2.5
2022-05-03,Poland,"""Best ever experience""",Positive,5.0
2022-05-02,Canada,"""helpful, friendly and efficient""",Positive,5.0
2022-04-29,India,"""a very pleasant experience""",Positive,5.0
2022-04-28,United States,"""be proud of their outstanding crew""",Positive,5.0
2022-04-26,Malaysia,"""attentiveness and her service is beyond 5 star""",Neutral,2.5
2022-04-21,United States,"""the flight attendant was excellent""",Positive,5.0
2022-04-21,United Kingdom,"""praying my bag is found""",Neutral,2.5
2022-04-20,Australia,"""Q-Suite provided privacy and comfort""",Neutral,2.5
2022-04-20,United Kingdom,"""transfer staff were unhelpful""",Neutral,2.5
2022-04-16,Thailand,"""rather mediocre type of seat""",Neutral,2.5
2022-04-14,South Africa,"""in the air the service slowed down""",Neutral,2.5
2022-04-13,United States,"""refused giving us any rooms""",Negative,1.0
2022-04-13,Philippines,"""excellent experience in this flight""",Positive,5.0
2022-04-12,Norway,"""highly recommend this airline""",Positive,5.0
2022-04-12,France,"""they gave me a 5* service""",Neutral,2.5
2022-04-12,United States,"""Both my flights to and from were delayed""",Negative,1.0
2022-04-11,United Kingdom,"""just seems to get better and better""",Positive,5.0
2022-04-11,United Kingdom,"""set the benchmark for premium service""",Neutral,2.5
2022-04-11,United Kingdom,"""the service is exceptional""",Neutral,2.5
2022-04-11,Canada,"""professional, organized and helpful""",Positive,5.0
2022-04-09,Hong Kong,"""no refund has been received""",Neutral,2.5
2022-04-09,Qatar,"""cabin staff were excellent""",Positive,5.0
2022-04-08,Qatar,"""the opportunity to fly one the A380""",Positive,5.0
2022-04-06,Australia,"""excellent service except for the rock hard bed""",Positive,5.0
2022-04-04,India,"""appreciated kind of hospitality""",Positive,5.0
2022-04-02,Thailand,"""flights themselves were vastly better""",Positive,5.0
2022-03-31,United States,"""best airways with affordable price""",Positive,5.0
2022-03-30,Germany,"""there was no set of earplugs""",Neutral,2.5
2022-03-29,United Kingdom,"""comfortable with such excellent service""",Positive,5.0
2022-03-28,Malaysia,"""express our heartfelt appreciations""",Positive,5.0
2022-03-27,Finland,"""catered for and always checked up on him""",Neutral,2.5
2022-03-24,United States,"""Catering hit or miss""",Negative,1.0
2022-03-23,Denmark,"""FAs are plenty, they pay attention""",Negative,1.0
2022-03-23,Saudi Arabia,"""service is amazing""",Positive,5.0
2022-03-18,Italy,"""excellent service provided""",Positive,5.0
2022-03-16,United States,"""Very satisfying flight experience""",Positive,5.0
2022-03-14,United States,"""very happy with Qatar Airways""",Positive,5.0
2022-03-09,Canada,"""Service was amazing""",Positive,5.0
2022-03-08,United Kingdom,"""experience was mediocre at best""",Positive,5.0
2022-03-07,United States,"""gone above and beyond in service""",Neutral,2.5
2022-03-07,United States,"""I wanted to pay and upgrade my seat""",Negative,1.0
2022-03-05,Denmark,"""The IFE is world class""",Neutral,2.5
2022-02-28,United States,"""my luggage did not arrive with me""",Neutral,2.5
2022-02-28,United States,"""been my most comfortable flight""",Positive,5.0
2022-02-27,India,"""best quality service from them""",Positive,5.0
2022-02-24,United States,"""business class is a step above the rest""",Neutral,2.5
2022-02-19,Turkey,"""I highly recommend Qatar Airways""",Positive,5.0
2022-02-19,United Kingdom,"""looked after with great care and courtesy""",Positive,5.0
2022-02-16,Canada,"""flawless flight""",Positive,5.0
2022-02-16,Singapore,"""cabin crew and service was excellent""",Positive,5.0
2022-02-15,Denmark,"""the situation was mishandled""",Neutral,2.5
2022-02-15,United States,"""the best airline in the world""",Positive,5.0
2022-02-15,Australia,"""quality of my food was disgusting""",Negative,1.0
2022-02-08,Canada,"""My food was terrible""",Negative,1.0
2022-02-06,United Kingdom,"""best airline in the world for service""",Positive,5.0
2022-01-30,United Arab Emirates,"""It was a very good experience""",Positive,5.0
2022-01-29,United States,"""My experience was at best average""",Positive,5.0
2022-01-28,United Kingdom,"""Her service was outstanding""",Positive,5.0
2022-01-27,New Zealand,"""did not put a foot wrong throughout""",Negative,1.0
2022-01-26,United States,"""flights were a wonderful experience""",Positive,5.0
2022-01-23,United Kingdom,"""Overall great service""",Positive,5.0
2022-01-21,Australia,""" experience was absolutely wonderful""",Positive,5.0
2022-01-21,Germany,"""inconsistency of seating comfort""",Neutral,2.5
2022-01-17,Malaysia,"""I was ignored multiple times""",Negative,1.0
2022-01-16,United Kingdom,"""no seats were assigned""",Neutral,2.5
2022-01-15,Canada,"""Qatar Airways generous COVID policy made this flight""",Positive,5.0
2022-01-14,Singapore,"""assurance that they can change their flights""",Neutral,2.5
2022-01-07,United States,"""we need that luggage""",Neutral,2.5
2022-01-06,United Kingdom,"""approx 1.5hrs to check in""",Neutral,2.5
2022-01-06,Qatar,"""I was forced to downgrade""",Neutral,2.5
2022-01-03,Belgium,"""Service was outstanding""",Positive,5.0
2022-01-03,Belgium,"""Exceptional friendly service""",Positive,5.0
2022-01-03,Russian Federation,"""Everything is over expectations""",Neutral,2.5
2022-01-01,United Kingdom,"""cancelled due to operational reasons""",Negative,1.0
2021-12-31,United States,"""good hard product backed by poor service""",Negative,1.0
2021-12-31,United Arab Emirates,"""a perfect flight""",Positive,5.0
2021-12-18,United States,"""unforgettable and memorable flight""",Neutral,2.5
2021-12-11,Germany,"""Very comfy seats""",Neutral,2.5
2021-12-11,Kuwait,"""Cabin crew is professional""",Neutral,2.5
2021-12-09,India,"""should have provided a better aircraft""",Positive,5.0
2021-12-06,United Kingdom,"""service I received was exceptional""",Neutral,2.5
2021-12-04,United Kingdom,"""Some good things but nothing special""",Neutral,2.5
2021-11-23,Sweden,"""Q-suites are not my thing""",Neutral,2.5
2021-11-20,Australia,"""delayed for 16 hours""",Negative,1.0
2021-11-18,United States,"""super courteous staff""",Positive,5.0
2021-11-16,Hong Kong,"""the very best business class seat""",Positive,5.0
2021-11-13,United States,"""We were so impressed""",Positive,5.0
2021-11-13,Kenya,"""all working super wifi""",Positive,5.0
2021-11-11,France,"""food on this flight was really poor"" ",Negative,1.0
2021-11-10,United Kingdom,"""My experience was the best""",Positive,5.0
2021-11-06,Germany,"""one of the best products on the market""",Positive,5.0
2021-11-01,United States,"""I will always pick Qatar over any other airline""",Neutral,2.5
2021-10-31,Sweden,"""rather fly B787-8 without Q-suites""",Neutral,2.5
2021-10-31,Sweden,"""Perfect, can't say anything else""",Positive,5.0
2021-10-27,United Arab Emirates,"""the best if not excellent""",Positive,5.0
2021-10-27,Romania,"""Amazing job Qatar Airways""",Positive,5.0
2021-10-26,United States,"""cabin services were good""",Positive,5.0
2021-10-26,United States,"""business class experience was good""",Positive,5.0
2021-10-21,United States,"""the QR experience was top notch""",Neutral,2.5
2021-10-21,Germany,"""Great service from Qatar Airways""",Positive,5.0
2021-10-20,Saudi Arabia,"""I will never fly them again""",Neutral,2.5
2021-10-16,South Africa,"""a new flight with a transit of 14 hours""",Neutral,2.5
2021-10-11,Japan,"""I had a row to myself""",Neutral,2.5
2021-10-10,India,"""no clear communication on documents""",Neutral,2.5
2021-10-08,Canada,"""food is good and the service awesome""",Positive,5.0
2021-10-05,South Africa,"""check-in at Larnaca was one of the worst""",Negative,1.0
2021-10-04,Qatar,"""It was a good experience""",Positive,5.0
2021-10-02,United States,"""attendants were friendly and accommodating""",Positive,5.0
2021-09-29,Kenya,"""two wonderful cabin crew members""",Positive,5.0
2021-09-23,Germany,"""Staff were incredibly friendly and always on hand""",Positive,5.0
2021-09-16,Iraq,"""The best airline by far""",Positive,5.0
2021-09-15,United Kingdom,"""cabin crew were genuinely pleasant and warm""",Positive,5.0
2021-09-14,Italy,"""crew are very kind and available""",Positive,5.0
2021-09-06,Morocco,"""they are professionnel, helpful""",Positive,5.0
2021-09-06,United Arab Emirates,"""Wonderful experience""",Positive,5.0
2021-09-01,Canada,"""my experience with Qatar Airways was pleasant""",Positive,5.0
2021-08-30,United States,"""Extremely helpful and courteous staff""",Positive,5.0
2021-08-28,Saudi Arabia,"""top inflight service""",Neutral,2.5
2021-08-25,Australia,"""she opted for the credit""",Neutral,2.5
2021-08-23,Vietnam,"""About as good as it gets in Economy""",Positive,5.0
2021-08-21,Nepal,"""very comfortable and good hospitality""",Positive,5.0
2021-08-20,South Africa,"""Exceptional cabin staff this time""",Neutral,2.5
2021-08-15,Qatar,"""suggest anyone try Qatar Airways""",Neutral,2.5
2021-08-14,United States,"""still waiting for our voucher numbers""",Neutral,2.5
2021-08-11,United Kingdom,"""Excellent services""",Positive,5.0
2021-08-10,United Arab Emirates,"""this was best business class by far""",Positive,5.0
2021-08-07,Poland,"""had the most wonderful experience""",Positive,5.0
2021-08-06,United Kingdom,"""cabin crew fantastic""",Positive,5.0
2021-08-03,United States,"""ask for some form of compensation""",Neutral,2.5
2021-08-03,Switzerland,"""customer support is very poor""",Negative,1.0
2021-07-28,United States,"""didn’t offer any hotel, lounge""",Neutral,2.5
2021-07-27,Sweden,"""making our trip enjoyable""",Positive,5.0
2021-07-20,Slovakia,"""can recommend this airline""",Neutral,2.5
2021-07-16,United Arab Emirates,"""crew were lovely and so helpful""",Positive,5.0
2021-07-14,Philippines,"""entire staff were fantastic""",Positive,5.0
2021-07-09,Egypt,"""Such a wonderful experience""",Positive,5.0
2021-07-06,Germany,"""travel was nothing but pleasant""",Negative,1.0
2021-07-05,Germany,"""no Qsuite as initially booked""",Neutral,2.5
2021-07-04,France,"""by far my best experience""",Positive,5.0
2021-07-03,Norway,"""not received the money back""",Neutral,2.5
2021-07-02,United States,"""fantastic trip with them""",Positive,5.0
2021-07-02,India,"""a really pleasant journey""",Positive,5.0
2021-06-25,Thailand,"""I was wrongfully denied boarding """,Negative,1.0
2021-06-25,Australia,"""this trip was amazing""",Positive,5.0
2021-06-24,United States,"""delayed for 3.5 hours""",Negative,1.0
2021-06-24,United States,"""provide excellent service""",Positive,5.0
2021-06-08,Nigeria,"""Thank you Qatar Airways""",Neutral,2.5
2021-06-08,Finland,"""High level of service quality""",Neutral,2.5
2021-06-08,United States,"""never disappointed me""",Neutral,2.5
2021-06-07,India,"""recommend flying with this airline""",Neutral,2.5
2021-06-02,United States,"""become my preferred airline""",Neutral,2.5
2021-05-22,Australia,"""quality and care of service and safety""",Positive,5.0
2021-05-17,India,"""very friendly, caring""",Positive,5.0
2021-05-16,Canada,"""I am very impressed""",Positive,5.0
2021-05-14,United States,"""In flight service is great""",Positive,5.0
2021-05-10,Netherlands,"""offloaded as our daughter had no PCR test""",Neutral,2.5
2021-05-09,Qatar,"""not allowed to board my flight""",Neutral,2.5
2021-05-06,United States,"""think you'd be compensated""",Neutral,2.5
2021-05-04,United States,"""I really enjoyed my flight""",Positive,5.0
2021-05-01,United States,"""all expectations were exceeded""",Neutral,2.5
2021-04-28,Pakistan,"""get genuine loyalty awards""",Positive,5.0
2021-04-26,Ireland,"""very satisfied with the experience""",Positive,5.0
2021-04-25,United States,"""love flying Qatar Airways""",Positive,5.0
2021-04-24,Slovenia,"""it was a great experience as always""",Positive,5.0
2021-04-22,Bulgaria,"""always a wonderful experience""",Positive,5.0
2021-04-21,Canada,"""highly recommend this airline""",Positive,5.0
2021-04-11,India,"""enjoy an unmatched experience""",Positive,5.0
2021-04-08,Kenya,"""amazing with great service""",Positive,5.0
2021-04-05,Pakistan,"""an exhilarating experience""",Positive,5.0
2021-03-27,Thailand,"""Super service on the flight""",Positive,5.0
2021-03-22,United Kingdom,"""I was impressed all round by the carrier""",Positive,5.0
2021-03-21,Pakistan,"""very peaceful and pleasant""",Positive,5.0
2021-03-14,United States,"""didn’t get to fly with Qatar Airways""",Neutral,2.5
2021-03-14,Malaysia,"""very customer centric cabin crew""",Neutral,2.5
2021-03-03,United Kingdom,"""respect, care and hospitality""",Positive,5.0
2021-02-27,United States,"""This is my new favorite airline""",Positive,5.0
2021-02-22,Iraq,"""very memorable and pleasant""",Positive,5.0
2021-02-17,United States,"""The best airline I have flown so far""",Positive,5.0
2021-02-17,South Korea,"""My experience with Qatar Airways was just exceptional""",Neutral,2.5
2021-02-16,United States,"""Onboard service excellent""",Positive,5.0
2021-02-16,Indonesia,"""Highly recommended!""",Neutral,2.5
2021-02-16,Canada,"""Best service experience""",Positive,5.0
2021-02-07,United Kingdom,"""my first choice airline""",Neutral,2.5
2021-02-07,India,"""Excellent service provided""",Positive,5.0
2021-02-05,India,"""Qatar Airways is the name of guarantee""",Neutral,2.5
2021-02-01,Sweden,"""Outstanding service level""",Positive,5.0
2021-01-31,Singapore,"""wanted to compliment the cabin crew""",Positive,5.0
2021-01-28,United States,"""doing a great job in taking care of me""",Positive,5.0
2021-01-25,Oman,"""Qatar Airways are truly the best at BC""",Positive,5.0
2021-01-24,Pakistan,"""delivered the best service""",Positive,5.0
2021-01-17,Portugal,"""a good experience with Qatar Airways""",Positive,5.0
2021-01-16,Sweden,"""they are asking for the fare difference""",Neutral,2.5
2021-01-14,Qatar,"""Thanks Qatar Airways""",Positive,5.0
2021-01-14,Qatar,"""refused to let me board my flight""",Negative,1.0
2021-01-13,Germany,"""I can highly recommend them!""",Positive,5.0
2021-01-01,United Kingdom,"""the standard that all other airlines should strive for""",Neutral,2.5
2020-12-29,Qatar,"""I pretty much enjoyed the trip""",Positive,5.0
2020-12-28,Romania,"""The perfect trip""",Positive,5.0
2020-12-22,Australia,"""The service on Qatar is impeccable""",Neutral,2.5
2020-12-20,South Korea,"""Exceptional service and facilities""",Neutral,2.5
2020-12-16,France,"""everything went perfect""",Positive,5.0
2020-12-15,United States,"""was an amazing experience""",Positive,5.0
2020-12-12,Estonia,"""Thank you Qatar Airways""",Neutral,2.5
2020-12-08,United States,"""compliant with COVID 19""",Neutral,2.5
2020-12-08,United States,"""The services were superb""",Positive,5.0
2020-12-04,United Kingdom,"""they issued me with a voucher""",Neutral,2.5
